date,volume_scaled,return_lag_10_scaled,price_to_sma_5_scaled,price_to_sma_50_scaled,macd_scaled,bb_bandwidth_scaled,bb_percent_scaled,parkinson_vol_5_scaled,parkinson_vol_10_scaled,parkinson_vol_20_scaled,gk_vol_10_scaled,gk_vol_20_scaled,atr_14_scaled,avg_volume_5_scaled,avg_volume_10_scaled,avg_volume_20_scaled,price_to_vwap_scaled,obv_scaled,daily_range_scaled,close_to_low_scaled
2017-04-06,-0.5257720153194305,-0.2160782546057041,-0.1232327295598711,-0.1643262716842383,-0.2001351247860876,-1.1122503009280036,0.3227866328150128,-0.7055772082859434,-0.7820981072407039,-0.7972508094888971,-0.7357085230268898,-0.7729913001027283,-0.9410624675624648,-0.5842431776661074,-0.7363438775825282,-0.580717337834379,-0.1374269442337678,-1.5555399536919996,-0.6765224026438075,-0.4557603311047786
2017-04-07,-0.864648675242494,0.0290238810904382,-0.1345809605808092,-0.1848572701664478,-0.2018200491933076,-1.0970472646420837,0.2088177855018918,-0.7641009178982188,-0.805176303548941,-0.7969956635840794,-0.7535337903950807,-0.7724090867058752,-0.9402552957668608,-0.7120957114123483,-0.8254031221919087,-0.6129252021481401,-0.1428841091543281,-1.5645983443084095,-0.7562364515690425,-0.4718977356034949
2017-04-10,-0.5385636549480658,0.0379143918124702,-0.2530248312858678,-0.2211175996517961,-0.206994553732579,-1.1027775400495192,0.0062415249741377,-0.8445053080778117,-0.8686117411199582,-0.8069049894826116,-0.8127449601491369,-0.7808669322200956,-0.9524979480438576,-0.7572511649911513,-0.8323322550611716,-0.6256625443661151,-0.2659038335365317,-1.5761249112162472,-0.8356715217941952,-0.5862451947099306
2017-04-11,-0.4674122801436939,0.1009329612985276,-0.2530651499969828,-0.236526013094008,-0.2129427220016354,-1.1403607242911014,-0.0877786198606726,-0.7748362262467094,-0.8802011155097275,-0.7841946890361423,-0.8166367119872708,-0.7504383922655647,-0.9559957560124638,-0.6503827663386954,-0.8458231302200733,-0.5989024400733051,-0.2692967616250578,-1.5881900313401631,-0.4262243881542314,0.1764856819370358
2017-04-12,-0.61017308581341,0.091442063167631,-0.4027010759038727,-0.3004068656236142,-0.2232309506272,-1.1577266989939974,-0.4105813279869575,-0.934012663822502,-0.8972922436817375,-0.8005441784863088,-0.828634792786949,-0.7720334911664198,-0.9569374898494076,-0.7304330825209366,-0.8092923649224686,-0.6447273317216647,-0.4238810154381495,-1.5991745779511315,-0.9139020414600268,-0.6675027331862325
2017-04-13,-0.5433308309900373,0.1448577172050339,-0.504281428503539,-0.3750746915681137,-0.2373717580877383,-1.1785418668019971,-0.7875311278130834,-0.8112126938928395,-0.8450710834283394,-0.7674908987898691,-0.7642926753083026,-0.7336638850057248,-0.953977619652632,-0.734251062625018,-0.7802601355577036,-0.6612046703390406,-0.521876112418164,-1.610665061536671,-0.2258108344009115,-0.8651132575287359
2017-04-17,-0.6457318081763007,0.0635532837545905,-0.0398963796799443,-0.2624888670909931,-0.2389776426661456,-1.189894896702391,-0.1491580346559233,-0.8197081768379101,-0.8809244959700123,-0.7721106171246142,-0.8293258941507162,-0.7505415929353119,-0.9584170971691468,-0.6866498884578035,-0.8258019136757742,-0.8541683164469975,-0.0566233160191465,-1.5999496631233423,-0.8054549854153896,-0.089963903608291
2017-04-18,-0.7758282120120961,-0.3489835736839299,-0.0904215849488761,-0.2937880290809493,-0.2425266710622165,-1.2014653687815178,-0.2943584564941402,-0.7984715683974876,-0.9117891210220576,-0.7674254569538034,-0.8626705520073942,-0.7444065253812915,-0.9620495730647954,-0.7382405751685582,-0.8807043013481978,-0.8508613410422934,-0.1056423467591068,-1.609680346387053,-0.7129839610676427,-0.4866660959687821
2017-04-19,0.2282646037178883,0.0908067134354753,-0.3042484789054269,-0.3849919704983602,-0.2524977830243451,-1.3041234051339874,-0.9559016537416556,-0.7623593570076221,-0.8570986338939216,-0.8316001718084599,-0.820832246957192,-0.7958015926194545,-0.957879049237758,-0.5869729412187841,-0.7342148962749631,-0.8487715698582984,-0.3050006192715409,-1.6270111275636936,-0.2920740515250066,-0.6172657871883838
2017-04-20,-0.1698454909046183,-0.2235280604796059,0.0271106193098949,-0.2880137671198942,-0.2519946347340877,-1.316214766504218,-0.1902415103505523,-0.7168363016042785,-0.9096431191589968,-0.8714965407831509,-0.8253792145625696,-0.7987199986086004,-0.956668044970707,-0.4912283290434853,-0.7253085531353017,-0.8391650287499247,0.0265419111892799,-1.6126936890301404,-0.6321901119155667,-0.2725672575747995
2017-04-21,0.6973309751928712,0.0818146115180133,0.5217324919726184,-0.092166844870825,-0.2349304628825594,-1.2629263102328985,1.0599584876817558,-0.5778667290447816,-0.773544128196768,-0.7974897854388001,-0.7054714851546502,-0.7323252390740315,-0.9498068814218656,-0.2214594459502205,-0.5743842936863772,-0.7605485842141306,0.460326315887286,-1.5918124887139298,0.2191683091661892,0.691148520003588
2017-04-24,0.4638411393720391,-0.1157296895687348,1.0986715283162731,0.1554238856045818,-0.2007148029467429,-1.0285665027933082,1.4680052122760294,-0.5660165594434639,-0.7706136700647265,-0.8076663732024417,-0.698750852858658,-0.7376306085365272,-0.942945605034144,0.0198055412355684,-0.4104558730942922,-0.7181190517077488,1.0027803508043645,-1.5726986007279264,-0.7212805900547362,-0.1780245081621762
2017-04-25,0.5039380097464151,-0.2056582235483183,0.9961860975226348,0.2261167852833314,-0.1675127872267616,-0.8205879226624253,1.1774304618677778,-0.5887394248658095,-0.7738459723313914,-0.840834488863415,-0.7023624727347725,-0.7678911923929291,-0.9432144659380934,0.2980772689084542,-0.2818168353854696,-0.6491441458675709,0.9337659426309391,-1.5532812147623805,-0.8819401935909073,-0.357574208274323
2017-04-26,0.1602347961438465,-0.1158174850097845,0.4718115585938081,0.1877914084598462,-0.1446049230927261,-0.6860362076501544,0.8262319827419774,-0.6466329273586885,-0.7888595497597748,-0.8545075371432651,-0.7270165144522863,-0.7825427438498259,-0.94617423316327,0.2832849015486797,-0.2043685984677405,-0.6128985090731245,0.4244814820469498,-1.5700970702364758,-0.5587618816078731,-0.5321404246140634
2017-04-27,0.9050169862455943,-0.2963778364247017,0.3768249876963451,0.272978603667332,-0.1199519551435892,-0.5293057783601212,0.8128718299687855,-0.6038332813618237,-0.7431071485611553,-0.8380140041011825,-0.6641181813810896,-0.7551696231903989,-0.9432144694168526,0.5170024613982845,-0.0174023811305686,-0.486239274944901,0.3722128993999019,-1.547643869807906,-0.415871727158622,0.2295844533524383
2017-04-28,1.2933297706750813,-0.3244385015760433,0.1997352691713179,0.2982279684892671,-0.0989631910289239,-0.3849061434543958,0.6999518199502902,-0.531755249007531,-0.634725936461679,-0.7537795625096883,-0.5294767144053325,-0.6535660935508641,-0.9307028002363376,0.646596141626773,0.209231551837921,-0.3413492637605026,0.1564965139825919,-1.5222514837420396,0.4223054629075117,0.354524570341533
2017-05-01,0.6491332985550028,0.4082461645583327,0.6447796671054243,0.4966050356307551,-0.0666426585323338,-0.1610955427757271,0.8377139133521704,-0.4131066269306407,-0.5647614222519541,-0.73032578331566,-0.4647508260569693,-0.6460309083564597,-0.922227203157485,0.6868859761164133,0.3690108662829127,-0.2766090659766803,0.622801812712432,-1.5017350973711985,-0.110564822270029,0.5592447201350905
2017-05-02,-0.0335653302456961,-0.1519568025226991,0.342161699378812,0.4476660017348782,-0.0459544866520256,-0.0144395920582413,0.6216575045022344,-0.3938794787768485,-0.5650850308909523,-0.7439048604066493,-0.4784039610278049,-0.6676963937177971,-0.9246488233692004,0.5700115184955314,0.4606020704709559,-0.2558169400779022,0.3501942273561186,-1.5170840566450376,-0.717415965771222,-0.6014414003530287
2017-05-03,0.3924183239389428,-0.3872294981568323,-0.0228686954186328,0.3736364770059288,-0.0367056974289031,0.0812049475138467,0.4360094426312913,-0.4000271302578593,-0.5958715344183281,-0.737483932363809,-0.4918258156944544,-0.657633885712869,-0.921016444881355,0.6204973887413854,0.4808577471002573,-0.161319895446191,0.0060433049180663,-1.535657336848568,-0.598373462363125,-0.2877467477694863
2017-05-04,-0.2165078314862646,0.3446181767222612,-0.3147797957481646,0.2888286978240906,-0.037476070894521,0.124980452631369,0.274520725035733,-0.4693752404820326,-0.6141176336972668,-0.7713123240048311,-0.5195352066426281,-0.675031520510133,-0.927339182322063,0.3766335928760549,0.4750998679591977,-0.1595356116762628,-0.3121390345055203,-1.549621582577919,-0.8905656432546838,-0.5995710530106989
2017-05-05,-0.4388007413722172,0.7336127406766741,-0.2513618127195031,0.311687603824288,-0.0373456952903134,0.1694262565483355,0.2657857430964711,-0.7923506721493434,-0.7383973635123537,-0.7750025759331911,-0.6301398241910179,-0.679297622371125,-0.9273393546734948,0.0,0.3349073908831661,-0.1534537428288312,-0.2934839153707442,-1.5373398983150148,-0.7616400309218057,-0.0667299901907308
2017-05-08,-0.4865318794294657,0.9239128142730836,-0.2252529985460881,0.2766566490854166,-0.0412615153345053,0.1885640263503908,0.188477125509172,-0.9482250687331328,-0.7318116072583234,-0.7701045224918571,-0.6215369671723816,-0.671644595738085,-0.9262629541412998,-0.2469384687317574,0.2176365272065284,-0.1270121758978734,-0.2549455128627931,-1.5492602999185396,-0.6458821816200728,-0.0502393018410124
2017-05-09,-0.1224366885939799,0.2686214995075524,-0.1079528899503497,0.2764828726923062,-0.0452626149137878,0.1861151410729181,0.1643601056398225,-0.9414704468126396,-0.7171454217096862,-0.7640648109046598,-0.6056477239050787,-0.6651965810692924,-0.92976086771889,-0.2662626124759416,0.1403452948100062,-0.0979125718748118,-0.1319659173965455,-1.5345840185232005,-0.6871430250358096,-0.3031090946890676
2017-05-10,-0.5364345425165091,-0.1490340759436524,0.0648411795750013,0.313188780334877,-0.0460544835081511,0.1740767625647138,0.1907874913412557,-0.951563302184651,-0.7248257857813751,-0.7755707272400201,-0.6189194542832163,-0.6838238572040589,-0.9307028484162112,-0.4682319155470179,0.0543800859652088,-0.1027392730170678,0.0569457844013786,-1.5230413361102082,-0.6390414107855875,-0.258397528787786
2017-05-11,0.3806615517073191,0.3102981323543904,-0.5373524500960842,0.0992685334455479,-0.0656060761606734,0.0837110445718435,-0.1124849029904725,-0.907774844162716,-0.7509111001219387,-0.7659662651531826,-0.6521268467268997,-0.6702175837604896,-0.9315098269554124,-0.3383837033115905,-0.0103225239209471,-0.033450575250596,-0.5296291041803702,-1.5415256279067902,-0.6680196748307756,-0.3299747953695154
2017-05-12,-0.4739777503509642,0.0929745471053477,-0.5039806648735086,0.0598427501289548,-0.0850001401404373,-0.0612914802463327,-0.1800668104972468,-0.8990747237457906,-0.9356398949515706,-0.7945779887956828,-0.8776529794047503,-0.702895180223916,-0.940792719787239,-0.3460325745635836,-0.2283986637868548,-0.0286007401099932,-0.5073044625285947,-1.5535410532060463,-0.7185176524895065,-0.3293455764355785
2017-05-15,0.6131589327293779,0.7415458761276724,-0.3867210254818842,0.0514414717554867,-0.1015799479607019,-0.1804446209608155,-0.2033494036181116,-0.8009029578590399,-0.964061169470546,-0.7657708854596047,-0.8636570818186501,-0.6603235525319276,-0.9354115010385186,-0.106916353958111,-0.2328377049497768,0.0594330212912864,-0.3742177084763162,-1.533296961087636,-0.2733256150855461,0.4995057817580883
2017-05-16,0.9037446082984488,-0.1643432236311633,0.5603245153675815,0.3427465363251799,-0.0905330600546498,-0.2853443565044722,0.2857486807126158,-0.5646241972075118,-0.8228079227044812,-0.7045887494529823,-0.8120181427829771,-0.6463595652283731,-0.925751350951843,0.1162159943855403,-0.1171787543575296,0.1768849240774799,0.5280675243385134,-1.5108533914390392,0.1912483614254645,1.1011741218917568
2017-05-17,0.5299030023878293,-0.2582720831162262,-0.7195592337983182,-0.1210992386722421,-0.1210348726640436,-0.5424235093155771,-0.6236360305857848,-0.2125376534683968,-0.6044766846983722,-0.6157322927496747,-0.6936115258685849,-0.6012387733207605,-0.9097234771379166,0.3480798972280911,-0.1002138924927241,0.1979783851342113,-0.7940294462189624,-1.5304673095212298,0.7148867462251892,-0.7856054215870819
2017-05-18,0.076300264230487,-0.3017419842992863,-0.4841111234929575,-0.0824779492746532,-0.1424607136553506,-0.8069043599801273,-0.6392198976838618,-0.1326268254633611,-0.5375314425768191,-0.5902549581639565,-0.5987667527825881,-0.5711162998787684,-0.915835681877716,0.2818997309891796,-0.0640829653757929,0.2151912662631266,-0.5632844203507441,-1.51428676449934,-0.1615754337799701,0.0451350371858642
2017-05-19,0.2255756449895877,0.0916942091599167,-0.4530768883011559,-0.1028654084740641,-0.161310145337537,-0.9827775516247778,-0.8019461495350623,-0.1164226788125223,-0.5240174065047981,-0.642822861516698,-0.581386188055136,-0.6178760505133679,-0.921434408547922,0.4340102716575844,0.0178974687207742,0.1822015914411324,-0.5273457696889122,-1.531597192627638,-0.5821842037303189,-0.4516943467787489
2017-05-22,-0.6840473494246732,-0.1221307250550648,0.0770686437092634,0.0542588242428667,-0.1630189531463138,-1.0381942746530672,-0.1966650458465796,-0.0951958565846904,-0.4755829189828276,-0.6128227362155271,-0.5382359251291651,-0.5916879693833472,-0.9157068877978656,0.1519463859682775,-0.006474866454571,0.1019301762543743,0.0321118000614685,-1.5211718091018895,-0.1554935199877171,0.643872084454068
2017-05-23,-0.7529084439241832,0.014590748778096,0.3720202978829927,0.0866339240590102,-0.1614078809628852,-1.0614581155427576,-0.0235036556770855,-0.2852704262134857,-0.4924337339027492,-0.6154389018886656,-0.5603894564657159,-0.5952677787822203,-0.9197143185252892,-0.2082754257647257,-0.0842716534093793,0.014039371099289,0.4640010027395334,-1.5112676433882688,-0.9779670325809362,-0.394717737051984
2017-05-24,-0.8234745248728682,0.1592357738615913,0.2389573848995522,0.0848303223965112,-0.159889709430734,-1.0983343121060016,0.0234216860722671,-0.7006829138233225,-0.5093738826229616,-0.628394231753775,-0.5773343272139229,-0.6103372598995087,-0.919816101344471,-0.5025531589174275,-0.1196908266968394,-0.0547510559335591,0.3288846241109544,-1.5018976007319391,-0.9017895474434864,-0.363876727436588
2017-05-25,-0.2076266334151896,-0.7982891121527552,0.5998194550511341,0.2553372700004782,-0.1439368753086835,-1.0434618081153495,0.700957596363895,-0.7175821352309444,-0.4672744123004923,-0.6168442452657651,-0.5505976425352275,-0.6127340220761062,-0.9120619371242056,-0.5642900816439079,-0.1922823904252363,-0.1325578105272149,0.6398348946309057,-1.4878661321583782,-0.2200905784775647,0.2395810077961843
2017-05-26,-0.379499446515593,-0.1397704182357677,0.5069662371059148,0.306063253365485,-0.1266038558094262,-0.960291832752566,0.7709160536834841,-0.7152203039392283,-0.4563037398194656,-0.6893476597189232,-0.5318081445158637,-0.7042107110231535,-0.9110662204592752,-0.6958573071435883,-0.1806242813772227,-0.2495381356548004,0.4402321111636568,-1.475135589343542,-0.5705598498129261,-0.1865162697020417
2017-05-30,-0.6132013453276162,-0.0277766789817879,0.5476415610563046,0.3807497140794416,-0.1062850036952198,-0.8395199770601478,0.8634415870537845,-0.8426750754103853,-0.4906554369307802,-0.721423907257186,-0.6087923499482587,-0.7410425539628571,-0.9104786171315,-0.6804525874192945,-0.3319504724004369,-0.3378127279106648,0.499458656671904,-1.4641739639889086,-0.6489265014677571,0.1184054355805334
2017-05-31,0.5203686503038862,1.1043321610055818,-0.0672708281037478,0.2248902740742979,-0.1033517077965214,-0.7935391713475564,0.3913244935150871,-0.7034654705556665,-0.5543233705063316,-0.6985148102914913,-0.6191818530106281,-0.7235426661382532,-0.9065054041636592,-0.4035918523935692,-0.3792569813368726,-0.2990763306275453,-0.1153595691326405,-1.483715715426503,-0.2860679618338445,-0.8190396154854174
2017-06-01,-0.2288753451325181,-1.733227001490934,-0.0721792367970541,0.2544343250450238,-0.0982103797919256,-0.7320876377302616,0.4555271635646085,-0.5114529759478129,-0.6841984325052715,-0.6602718338389609,-0.617386735385872,-0.667037905809587,-0.9068197327646108,-0.2743025039125074,-0.4728861042101809,-0.342523165881742,-0.0662712399921733,-1.4698450808784878,0.0096252486482529,0.138366760531923
2017-06-02,0.8879925693127887,0.1297405950928573,0.859014365222901,0.5988268755776234,-0.0646417584733861,-0.499030694587265,1.0118967863362496,-0.2870068432509279,-0.5613801276732058,-0.5637931277840533,-0.5865100016368755,-0.6050245081606345,-0.8906743462876459,-0.0360716120268217,-0.3727276866482832,-0.2652858635550845,0.7771510360837361,-1.447520740285954,0.5659769005039239,1.4550946510450478
2017-06-05,0.7646991462343975,-0.0882920615041662,0.8944295389307252,0.679248730281048,-0.0309705534158106,-0.2625455125290366,0.9082244463433672,-0.2107374469379795,-0.5142840307792599,-0.5328321541144334,-0.523877479850964,-0.5649038783751663,-0.8876274336237161,0.2127223581468225,-0.3062027776193195,-0.1811255639282834,0.77950052380743,-1.4261296222727835,-0.1358234945111858,-0.1633661071664519
2017-06-06,0.6115302889570318,0.5873237660208598,0.7522682265510824,0.6951590331149846,-0.0029538667839835,-0.0625974793494665,0.7587910087880688,-0.2476489208345955,-0.5876396535172873,-0.5444065181059504,-0.6036319149404783,-0.5830294545868784,-0.9018345983775296,0.4790273926239206,-0.146335540642452,-0.1043384848002216,0.6681822958891741,-1.4058978575527386,-1.0276403097409892,-0.4942203248945245
2017-06-07,-0.1696503929527227,0.1268955489191697,0.2711814133277496,0.6284789988512901,0.0132415651413178,0.077395268456781,0.563475521753426,-0.2770041076344074,-0.5493811860580928,-0.5343350540139199,-0.5543395033400815,-0.569918269851886,-0.917530115400794,0.3289899967076838,-0.0743646681212263,-0.1076401215899225,0.1965075424777531,-1.4202167728058877,-0.4544382410384002,-0.2094348375609983
2017-06-08,0.0243024187904775,0.0063478097108081,-0.3285950142493842,0.4951370199725006,0.0140670649510726,0.1576233621692357,0.3400480397091526,-0.3245672507691853,-0.4894184955879443,-0.5125925905142918,-0.4932930852156917,-0.5473234059861034,-0.9171242213620332,0.3840408431649395,0.030246397662098,-0.0684279943920815,-0.3434836258544497,-1.436003739952889,-0.2035210317670465,-0.1903209695425163
2017-06-09,2.110925909432137,0.6533122138451128,-1.3232976722532903,0.1026388996149476,-0.0199012169849153,0.1174951228323114,-0.1873884482796481,0.631319114971925,0.1763985912011973,-0.1203258728217196,0.2662394008824073,-0.1098808854348525,-0.8789680492356062,0.6499548574574651,0.3163431762956667,0.0525687487561768,-1.2202410513699482,-1.4675846084084734,2.9990082586842206,1.839173552813082
2017-06-12,1.9899906268157892,0.2163254913897649,-1.361303400555543,-0.0396891976313816,-0.0599119178763581,0.0607827881804539,-0.3840642766709883,0.8077146659382353,0.3162444404531234,-0.0318023229733014,0.440706904894484,0.0021382321214734,-0.8628663912983453,0.916381624633534,0.6087253692615502,0.2248731411609886,-1.1586164596539796,-1.4982501033302436,0.8723644491187602,1.731531617115052
2017-06-13,0.0811607479885825,0.3070914084990398,-0.4348329931617007,0.1320688273029489,-0.0772528654723825,0.0066647981579464,-0.1399819777593367,0.8534723829416027,0.3313898625818286,-0.0359610995537078,0.4604077317908401,-0.0124480477876448,-0.8538006475566755,0.801058336707112,0.6944058765745591,0.1876707059220959,-0.2369527849348003,-1.4820327687288577,-0.376077288567014,0.1923551855853491
2017-06-14,0.1025451800202732,-0.5500326858072482,-0.4033121121672253,0.0230265626506192,-0.1005248538999423,0.0006379900017574,-0.2798003029237478,1.0062264295884649,0.4189485377407797,-0.0055243840983452,0.5796422056610026,0.0582588655904123,-0.8370228324231515,0.8602444060597062,0.6428487319006496,0.1316431278233487,-0.312246049895473,-1.4984119646389862,0.6524899119490214,0.4320564833476465
2017-06-15,0.1498776396540828,0.1481958491851462,-0.3743829185181824,-0.0809229555246732,-0.1279868455489089,-0.1230392505948662,-0.4495470271374363,1.0770906517849608,0.4489803845634365,-0.0315043282670542,0.6018641311073176,0.0727499458372234,-0.8321521848746536,0.8875494193258038,0.6895847910767003,0.1050680955173132,-0.3712600584463582,-1.515149425564103,0.3412276531587783,0.8491211545573512
2017-06-16,2.0394776464400985,1.3088375746652603,-0.2500340697750565,-0.0806042913258132,-0.1494366057044693,-0.2449383437170667,-0.4629461328476216,0.1549220387015521,0.3637679696139356,-0.0425772582604377,0.5642429178385633,0.059334172478027,-0.8306639235642227,0.8720137447283747,0.8316717893752947,0.2423523598606147,-0.2236391429516051,-1.4841093575065911,-0.4277637770937596,0.3430591254960444
2017-06-19,-0.0427094864258479,0.3547793393812207,0.2438627483429925,0.0886114072932059,-0.1512156011120427,-0.3913002412371055,-0.1663198214678275,-0.1775646397158568,0.3289369845743018,-0.0465224278787088,0.5170708208065752,0.0515029417594891,-0.8266047348404869,0.43002444798371,0.7320419537014601,0.2235912803807974,0.2808365264316132,-1.4688296114381565,-0.7177065025170655,-0.0725947676159829
2017-06-20,-0.2366283680904576,0.1245605020133782,-0.3713376746728661,-0.1469489964862614,-0.1725368347803739,-0.4791143203770999,-0.6336723523919998,-0.1465413812884565,0.3695221450951244,-0.0485433455483514,0.5338402776626726,0.0347781023952641,-0.8256574226378722,0.3609245414043342,0.6273837865617737,0.2548791233756893,-0.3708476464915898,-1.4826415624335376,-0.1994447678943444,-0.8037305904099179
