date,return_lag_1_scaled,return_lag_2_scaled,price_ratio_20_scaled,price_to_sma_5_scaled,price_to_sma_10_scaled,price_to_sma_50_scaled,macd_scaled,macd_signal_scaled,bb_bandwidth_scaled,momentum_10_scaled,parkinson_vol_5_scaled,parkinson_vol_10_scaled,parkinson_vol_20_scaled,gk_vol_20_scaled,atr_14_scaled,volume_ratio_5_scaled,avg_volume_10_scaled,avg_volume_20_scaled,volume_ratio_20_scaled,close_to_low_scaled
2017-04-18,-0.2545740502852185,0.574654714951914,0.573539138434704,-0.2111678544120525,-0.1831433325663177,0.4438404260956792,0.1006497235342967,0.1017115590454747,0.3356195274147954,-0.0324238070650013,-0.613125516222431,-0.7182247744349046,-0.673372773304133,-0.8494253551495923,-0.6330896115815314,-1.4111430533025713,-0.1613036189250984,-0.2998777112327673,-1.1732903066843114,-0.4420251100073679
2017-04-19,-0.1390485374964192,-0.2547698380166374,0.9039724051615712,0.2057076629837168,0.0457254846148884,0.5221208911128151,0.0982785747136514,0.102295503881701,0.1966497062832634,-0.0320128961990815,-0.6880616675568565,-0.8055878268900497,-0.8047199132400099,-0.941910934016941,-0.6321317594366946,-0.7472665615396287,-0.3259828909521987,-0.3432675241532926,-0.7560418716765627,-0.2927837433358928
2017-04-20,0.4090613074823954,-0.1391554769023918,0.7556986706441393,-0.0868443807782949,-0.1233226679260676,0.4475339161299357,0.0912372033281085,0.1012671158560387,0.0460116619599556,-0.0060281734600445,-0.825802099773447,-0.8452212515392055,-0.7803868390196048,-0.9034012652765936,-0.6304192373429887,0.650164508689966,-0.3717036618072999,-0.3131442769649614,0.2002105251399482,-0.4549484414289026
2017-04-21,-0.291641906929644,0.4093759082255327,0.8159205085484248,0.1078278736402826,-0.0158252794514553,0.4867531878721316,0.0873949387240597,0.0996283321089426,-0.1455227951939907,-0.0088138747548909,-1.091808998039401,-0.8750563215450323,-0.7760426803932666,-0.9039744170725104,-0.629332846686252,0.244884710889907,-0.398394135489273,-0.2959993485618999,-0.5368427567063534,-0.0312853122430548
2017-04-24,0.2233128181728863,-0.2918662027967225,0.6837808531104074,0.1848618997726342,0.0680817051123501,0.5155113242018631,0.0853695598475572,0.0978871271179118,-0.2912405664169505,-0.0152528284255724,-1.1159508947526755,-0.8875738797520653,-0.8199438460239622,-0.9271911160795984,-0.635863599605301,0.5206523441517598,-0.3850885065930065,-0.3041250299956979,-0.2779107565240049,-0.499999056714495
2017-04-25,0.1657555887224687,0.2234845635256347,0.6415052948567845,0.394270686504421,0.3189782059521932,0.6028785245173012,0.0884907763727727,0.0971570902826759,-0.3807400425912517,-0.0339309157576543,-0.976003351673886,-0.845474119286097,-0.8664012014477847,-0.943818288057175,-0.6367592644977725,1.0381226657977891,-0.4095609353706604,-0.2968194111258997,0.430755175327486,0.3500483401852636
2017-04-26,0.4379855287978662,0.1658830679790921,0.4439100234355774,0.0782717966200708,0.1506879094126758,0.5241682128938678,0.0851862951395505,0.0958712093621615,-0.4534236471210702,-0.0336569316286129,-0.9559012131334944,-0.8801309232676497,-0.8715617182556681,-0.9542093699097328,-0.6389071566743777,-0.3306605660891339,-0.4367478286264572,-0.3442735059980586,-0.399729333687859,-0.6221526465564845
2017-04-27,-0.335339180254652,0.4383223745721373,0.4198661575240711,-0.1126688479777995,0.0288718547347002,0.4846133659159182,0.0791962319707919,0.0935702521183821,-0.5601245845187469,0.0135174649530265,-1.078618097373742,-1.015692605469965,-0.8662123571168175,-0.9509677152269956,-0.6398401196823463,-0.8466525646380039,-0.5049289446674372,-0.3472655093071336,-0.943781696527943,-0.6270531428258411
2017-04-28,-0.1652746691813423,-0.3355970828071092,0.4993103537387342,0.1441374868068146,0.224945854388057,0.5698480848646242,0.0789260303254809,0.0916720971588279,-0.677616501959975,0.005662730632706,-1.0571701775842763,-1.1505384108672332,-0.8573894331291237,-0.9480104282381366,-0.6393176494836771,-0.1451234650722259,-0.6311224970749533,-0.342118860069799,-0.4867057865485756,0.0769669277246594
2017-05-01,0.4109340860693074,-0.1654017785725146,0.635885410795346,0.5356289210478749,0.5141720175476522,0.7067939342180595,0.0868292144967728,0.0918321608111877,-0.7815599593342529,0.0573580613264543,-0.7865171287684256,-1.009323411685486,-0.7938643956895691,-0.8859023631614559,-0.638492487994641,1.986616997451698,-0.5072578918169722,-0.2623465175084798,1.2655840123365507,0.3302365817431553
2017-05-02,0.6685501528130225,0.4112501271284179,0.2171753906959585,0.1982332440904312,0.25665456057371,0.6157886789444703,0.0869346571467967,0.0919826071022222,-0.752800980822238,0.0447996061527138,-0.6958870342366552,-0.8938433279068618,-0.8525841430203619,-0.9021215631625576,-0.6371946345806717,0.1243167085229907,-0.4452820204487897,-0.3849350615659447,-0.0353784869668391,-0.4652174392921747
2017-05-03,-0.3526954506902723,0.6690643211566238,0.0158109079381294,-0.3453433162329394,-0.1116516154685846,0.4596932707866824,0.0765628359647471,0.0899000532252527,-0.7513922171964452,-0.0152072297317069,-0.5441384113354029,-0.7957649630422066,-0.8500667121167658,-0.8948341487408936,-0.63773782990904,0.8372657901954915,-0.3598503242174328,-0.4281893984214155,0.8493436763867521,-0.7077921073559515
2017-05-04,-0.6788940997703761,-0.3529667015977982,-0.087045394785338,-1.2287098982340336,-0.7618877309274129,0.1701943080003086,0.049555919040093,0.0824979073805762,-0.754562501467075,-0.0725198230195798,-0.1427720213160414,-0.5894205708836169,-0.7595561629881948,-0.8155067111512019,-0.6343501312901985,2.6666847217244816,-0.1485392986066717,-0.337808126978545,3.792729247539216,-0.0786240349199641
2017-05-05,-1.3548079575303285,-0.6794162234334863,0.0532422185498689,-0.2728800125351782,-0.2096385103540052,0.3819647542166396,0.0414352301170228,0.0748514064157788,-0.7768841798517374,-0.0277656849054471,-0.0197285960144904,-0.5011986890154377,-0.7235465169354767,-0.8192378909905043,-0.6311282811620225,-0.0911484133354418,-0.0516978737663115,-0.2995188437838465,1.0607983866644086,0.9203711060001668
2017-05-08,1.0584740755229125,-1.3558499128129502,-0.0240328967391245,-0.1389356225496664,-0.2567374588041304,0.3414503614617066,0.0325926025122911,0.0668560860273541,-0.7851438624870322,-0.0441603098516172,-0.119433997863335,-0.4673338094288093,-0.70961968407468,-0.791221669368874,-0.6292913845635857,-0.4193400180535226,-0.0009204886352924,-0.2645415180093089,0.4931911653705096,-0.591705174409652
2017-05-09,-0.1342613371585427,1.059288126435722,0.0353903671836261,0.7992877104402772,0.3250405188309949,0.5629283727185493,0.0402076087382904,0.0620772101167373,-0.7404730588504658,-0.0062106988907886,-0.0616740910132741,-0.3950338097548103,-0.6498992323551215,-0.7657107304236379,-0.6257958844258117,0.280849112064245,0.0766793966600996,-0.2355438751487174,1.5660587456360424,0.9390296121106944
2017-05-10,1.1119156746374723,-0.1343645948259683,0.1498498123359334,0.867933561636537,0.429668683396233,0.6028573678258232,0.0493964861235985,0.060205770324697,-0.6699806077787044,0.0284051118618276,-0.1467120472735825,-0.37963296347399,-0.6556179706772782,-0.7696835059956029,-0.6264344485679467,-1.0671259863432383,0.1043151799560563,-0.2352988652438317,-0.0847616273956083,0.1916094861616633
2017-05-11,0.2769144235803678,1.1127708263987082,0.309469854616517,0.3377925054179373,0.2730945342354547,0.5360616640539608,0.0529580883407343,0.0594650808560413,-0.6693813907151791,0.0257564679591438,-0.5384075817971361,-0.374743659400491,-0.707234965205505,-0.7988077240018895,-0.6262602957894797,-0.965058581613166,0.1382512669921383,-0.2539902385171424,-0.478577989308318,-0.3075405769207701
2017-05-12,-0.2053799422951691,0.2771273928391325,0.2181668472095273,0.2284123607867206,0.2992637000465134,0.5366204128262344,0.0563258526483793,0.0595878216685111,-0.6366947589688974,0.0087224160565933,-0.7434962498104202,-0.388494612610593,-0.76557554270857,-0.856861872237724,-0.6260446808883464,-1.0110259247018427,0.1281142736734705,-0.3284011878656683,-0.672047753408189,-0.340473626552835
2017-05-15,0.0979532107765882,-0.2055378958373147,0.1244032292094993,-0.4786648962217823,-0.0554328224815338,0.3553642718243384,0.0476809935412962,0.0578498995121875,-0.6593881207233021,-0.0720630521492272,-0.7569816093480177,-0.4553909021063438,-0.7532285906029823,-0.8405565537733317,-0.6243197260894747,0.7631224883319762,0.0962272376442356,-0.2781986583545855,0.7801858936491592,-0.3177378485407551
2017-05-16,-0.7530444219427128,0.098028544601468,0.1605245138254194,-0.3484621144756368,0.001526992515412,0.3500046358077584,0.040901021004187,0.0550195373972006,-0.6932322171752974,-0.0489096293989023,-1.053269279001925,-0.5276778723401951,-0.7468516172825947,-0.830951542400748,-0.6245602182642078,-0.5860783746564892,0.063740801384905,-0.2621029488383288,-0.7254760724390286,-0.5278513754866245
2017-05-17,0.0541291204082023,-0.753623573112538,-0.0853484569216291,-0.8267633380683045,-0.448719012289594,0.1395700684696893,0.0222924980178708,0.0488029120852417,-0.6954125386860344,-0.0627469384854019,-0.97490475651377,-0.5562074310662828,-0.7184212682953802,-0.8192917588606856,-0.622105482653335,0.8704897510734239,0.0526109689185895,-0.2215480446408046,0.3012953234458183,-0.700736871631071
2017-05-18,-0.9355524041887328,0.0541707500152913,0.0649597892488459,-0.2266473723818521,-0.2233976718909941,0.2353780072588596,0.0144623079932449,0.0421665277226467,-0.7261466033212615,0.0400502866054294,-0.8932150359993388,-0.7648981912961068,-0.72191353899119,-0.8353984781497845,-0.6213466842871016,0.1211563256307164,-0.1717865216276541,-0.2286908039855905,-0.1300705503139036,0.3262129827574
2017-05-19,0.5386892699793903,-0.9362719185407824,-0.0160759422881049,-0.1894812641634806,-0.3298315445153778,0.1729344230700825,0.0049657621569377,0.0348404124129222,-0.7418055319831807,-0.0289988094690587,-0.8689265790904259,-0.869777117398538,-0.7212263598211242,-0.8385826502689087,-0.6241994918653763,-0.4988990505482675,-0.2639330847538723,-0.2261282886274329,-0.5365552519341588,-0.6992344066422794
2017-05-22,-0.221003999717338,0.5391035649556095,-0.0597952437088038,-0.1471007061464429,-0.3637797040149186,0.140674240197579,-0.00378363334342,0.0271212024730457,-0.7478762782703169,-0.0258933946960229,-0.8676652860974301,-0.8765039775265636,-0.7048402281442515,-0.815837745472827,-0.6256632056332793,-0.3840931785056763,-0.3346279850197472,-0.2369995222306854,-0.6754361627724298,-0.2803202802355956
2017-05-23,-0.0771892959942804,-0.2211739694047067,-0.2385435348469275,-0.4139320951021318,-0.5704473958362068,0.0096511001188441,-0.0185258375308171,0.0178146811905144,-0.7213554424240226,-0.11978541698895,-0.8056621725973286,-0.9924857965536176,-0.7104163737158743,-0.8302936224476655,-0.6272513176324496,-0.4091742899716949,-0.476110204089177,-0.2718673141653918,-0.6449178287371155,-0.7334316810467997
2017-05-24,-0.579942719041967,-0.0772486607140372,-0.0934237508818209,-0.0321444833199781,-0.2316670515675779,0.0993264757936381,-0.0235172601802329,0.0093093167499893,-0.7214442011992249,-0.1088252678955929,-0.9125901489613129,-1.014148056981456,-0.7095992007486549,-0.8339205067290438,-0.6326915396141296,0.2780611091323206,-0.4948130755859533,-0.2669916170581661,-0.3448193635228261,-0.0953928009699944
2017-05-25,0.4941406196192611,-0.5803887412079612,0.0270639200272375,0.3695302776374571,0.0827266246629268,0.1894173013711718,-0.0205345214257327,0.0031385405299329,-0.7260199313273502,-0.0689577680314746,-0.8954110107311809,-0.9631596391667722,-0.686632452334992,-0.8109828719388226,-0.6343211255992346,0.3593306846528588,-0.4879424174418602,-0.24471877546932,-0.3790919436616123,0.4983328978558201
2017-05-26,0.5036104845245304,0.4945206531333164,0.0666575384564181,0.7358735713842973,0.4425737839625207,0.3066331320043454,-0.00944927113022,0.0005563584113645,-0.6958853957894192,-0.038817162041818,-0.8132665004444286,-0.9074274105732184,-0.6721578224275783,-0.8095581884255839,-0.6338193923935326,1.684440586817768,-0.3907550832176121,-0.1972055899730417,0.7130691468898717,0.4373787728452591
2017-05-30,0.626986028623757,0.5039978011193418,0.07925342680141,1.05861995944884,0.7866727607425886,0.4465801161312161,0.0096911135332632,0.0025559124794747,-0.6152520410050788,0.0474483807106811,-0.7360212487499072,-0.8650665761502777,-0.6930410601255713,-0.8493369025286879,-0.635337012852536,1.1115024234381534,-0.3865064710139819,-0.2122909939403285,0.731035785355073,0.470565561005575
2017-05-31,0.7369030210546881,0.6274682308436534,0.2223264710399869,0.9334576533688956,0.9305805229362564,0.5156861556918803,0.0304242987591194,0.0085591565218294,-0.4896233800828753,0.069277220199098,-0.7427841773579369,-0.8377492892840708,-0.7218689061948103,-0.8867174865169916,-0.6351670122179697,1.4434819637025107,-0.2330679336984129,-0.1462737956862403,1.492982497858418,-0.0219847272652537
2017-06-01,0.4111908713453098,0.7374697582009383,0.3363969118921658,0.4869421645571773,0.7471865674495781,0.4717175256379682,0.0448912720370812,0.0164344477371018,-0.4023566491646756,0.1161320339578308,-0.7132434013637482,-0.87417451797125,-0.7542358848979324,-0.9200680898918808,-0.634673571436801,0.1089896049038432,-0.2094061475226946,-0.139433695635725,0.539976565903616,-0.3874392096579925
2017-06-02,-0.0857377314228311,0.4115071098927605,0.5913239012355057,0.1548150279012107,0.6056644849668419,0.4320047176784896,0.0544172799648696,0.0247579460956589,-0.4237140851195347,0.0820185927694319,-0.7936784052001727,-0.9102161594207016,-0.8854868777499207,-1.0380362459481784,-0.6340598727049974,-0.8024586443990978,-0.211085524378822,-0.2628293311445782,-0.1126430812656703,-0.2760132778056025
2017-06-05,-0.0767648941099976,-0.0858036705706486,0.4824696018226972,0.3415209458712414,0.756896941359701,0.520626148911032,0.0688414959484093,0.0344803593780206,-0.3413360955065334,0.1263158293579289,-0.6309625173820882,-0.7806046266653509,-0.8742135619000169,-0.9908183024527016,-0.6332512960650278,-0.2138634380622998,-0.1557188987195807,-0.2829042897631258,0.4281625893582747,0.9340598576330028
2017-06-06,0.5205131378717517,-0.0768239324308852,0.584010879751431,0.4597555941291887,0.7986247631682474,0.5777065686669025,0.0847833687690335,0.0456442455600982,-0.2542335566295392,0.1537618007851861,-0.3158158739096309,-0.5644449783797229,-0.7599016861109085,-0.8392302246599131,-0.6271973990780808,1.2826855054558075,0.0227175327735938,-0.2240975888863507,2.1288545816158746,0.8751662651044664
2017-06-07,0.3679096314820188,0.5209134539539425,0.4510604323059697,0.642075625447699,0.8332536458219176,0.6547592358421351,0.1031437891914071,0.0584749946699109,-0.108725840835254,0.2144537929751359,-0.3564286062970279,-0.5912453993717758,-0.8260318381518552,-0.8672537092247696,-0.6287979556456852,0.6541308112040488,0.1568458767733467,-0.2281114276222725,1.4333788205545397,-0.2307839096605583
2017-06-08,0.4524002373758809,0.3681925833069763,0.534068339001302,0.8963507997830785,0.990697858770398,0.7868149664538142,0.1271343380676529,0.0738350387136897,0.0849632978832363,0.2326751094368655,-0.2851955692766744,-0.5363568405232416,-0.8031498421403535,-0.8423775513408214,-0.6272969200357484,0.3878664674686023,0.263211692054039,-0.1802638756675619,1.1972117161750433,0.4037620680705177
2017-06-09,0.6906674015800235,0.452748169209742,0.3890694905922511,-0.0768190372130651,0.3219155579788552,0.5539383134884386,0.129673233238981,0.0866623196388939,0.1531687967206053,0.1445827445135237,0.1016413149233846,-0.3313660491633189,-0.6606053140356745,-0.7409605046895439,-0.620757874692166,2.142040826746138,0.586607920163058,0.0,3.9257237964085534,-0.4765365166008927
2017-06-12,-0.9325365245167224,0.6911985798504279,0.3862449953286372,-0.1151365905413171,0.2520284497811958,0.5516082527926499,0.1313432955072028,0.0972788553142085,0.2169076149324459,0.1143509411361366,0.076244660208698,-0.2841031917494481,-0.6102405898301551,-0.6660419344538787,-0.6181414308712603,-0.1533560867983649,0.6583115027544685,0.0921828148611478,1.2517999566410514,0.2623247271151109
2017-06-13,0.0835820310467003,-0.933253719416972,0.7734928421300683,0.6054934996386208,0.7417017401061835,0.7844870840074857,0.1492583217669064,0.1095771250428973,0.336464768106509,0.1462267799430553,-0.2179650102064094,-0.3093783046350823,-0.6081427585221789,-0.6834270197178642,-0.6141027235418497,0.1769692675894334,0.7645928210864248,0.1525114596176836,1.5972940009043737,0.3302820969575583
2017-06-14,1.1458364871178968,0.083646312289143,0.82192481358403,0.6271402720570598,0.7608053535679049,0.8281312127145098,0.1661076059181639,0.1229944249573601,0.4484321836899815,0.1407467053963769,-0.1909912391332659,-0.3151520905990396,-0.6002266370577707,-0.6714834474534208,-0.613621727329115,0.2617559200736425,0.8399799425367938,0.2774074204852781,1.711591363652237,-0.2808263430421151
2017-06-15,0.2820294421751652,1.1467177266870454,0.9377152654282896,0.2570915517618174,0.4210320468547885,0.7181961547419063,0.1707853022271276,0.1347217787618428,0.4431911099940146,0.1193743754677457,-0.2467014485895083,-0.3089970253266215,-0.6116473390328412,-0.6580874497728821,-0.6115443266926768,-0.4436589574469815,0.9144032706656432,0.3309435259375412,0.8509707590984986,0.2719386951374677
2017-06-16,-0.3987562833733807,0.2822463452908399,0.7560952308838027,-0.1316778062597466,0.1521252637563555,0.6290460796762911,0.1674068887145829,0.1433861075925322,0.4241895982870955,0.1037561042148355,-0.7290753055966753,-0.3070840687074396,-0.6250849697369547,-0.6744678342524019,-0.6120709253087103,-1.0604460729009852,0.9445264328900148,0.3464685064988877,-0.3479992982332597,-0.6341729812781731
2017-06-19,-0.3083695013214994,-0.3990629587317812,0.7714427667045729,-0.344961223407325,0.0080770709620622,0.5789028800785543,0.1603552516952549,0.1488198464050795,0.3623837830482783,0.0623358969641981,-0.9091914117026882,-0.3889558791065221,-0.6182481677165675,-0.6631278027991917,-0.6129997480360465,-0.9477204777002582,0.9383185476875694,0.3732999735533426,-0.4287653350558124,-0.5496401316763433
2017-06-20,-0.1483332422010642,-0.3086066620416705,0.8157094126089056,-0.1642555983717758,0.0260359721605002,0.5921070988894499,0.1549950452781179,0.1520283626407317,0.2774474568656512,0.0482247344039401,-0.9179605594841422,-0.5803001020153875,-0.6181050411218564,-0.6665381490448803,-0.6124358157147108,-0.3897178304600305,0.841989385598921,0.4181151676264089,-0.1906104967604396,-0.4903162351501891
2017-06-21,0.1312684912091967,-0.1484473222848434,0.995056550616742,0.1216711872605697,0.1166957757072022,0.6336724144115331,0.1529322484329354,0.1541570502899145,0.120678040776393,0.0361683874838507,-0.8881756135634659,-0.5518986397077408,-0.6171866896679108,-0.6452841975091873,-0.6118635909688419,-0.931298978491623,0.7238309649102656,0.4268317553014018,-0.9744238498948063,0.2114509816989668
