date,high_scaled,volume_scaled,return_lag_5_scaled,price_ratio_20_scaled,price_to_sma_5_scaled,price_to_sma_20_scaled,price_to_sma_50_scaled,rsi_14_scaled,macd_scaled,bb_bandwidth_scaled,momentum_5_scaled,momentum_10_scaled,parkinson_vol_10_scaled,parkinson_vol_20_scaled,gk_vol_10_scaled,atr_14_scaled,avg_volume_5_scaled,volume_ratio_20_scaled,price_to_vwap_scaled,daily_range_scaled
2017-03-29,-0.7163658261885989,-0.0791156201482034,-0.0976584754377534,-0.3568029293469599,0.3541848309237013,-0.3403315315037115,-0.2704781026842205,-0.4763787452177818,-0.2981197441798459,-0.7115127643765434,-0.1251728714764367,-0.3367841808471484,-0.615409755927663,-0.994988725668368,-0.6500010137623303,-0.9036176831929452,0.785960851446873,0.106209138489035,0.4004159755016451,-0.5613275044638398
2017-03-30,-0.7161095354401658,-0.7816125340166046,-0.7217292107589881,-0.2723366743444925,0.2275947628627633,-0.3489735570515175,-0.2820448897986632,-0.6212242594686881,-0.297022863811298,-0.7109767920932877,-0.0072480717288986,-0.355018354988239,-0.6146377199637862,-1.004665947231714,-0.6518861374516748,-0.905944952344944,0.0342379052188694,-0.780873440783786,0.3055963082624606,-1.0380128631259316
2017-03-31,-0.7176346857440871,-0.1016608056100167,-0.3655184880269972,-0.284259252065173,0.0029085007717754,-0.3865634073969282,-0.3130564619838667,-0.7965446532111199,-0.2993455126167522,-0.7086520315203738,0.0269456742683725,-0.3919412444272309,-0.6220011316141899,-1.010262919231268,-0.6619233254147234,-0.9092767579108464,-0.1794516309218114,0.065875719413259,0.0415902442841702,-1.1232458533568417
2017-04-03,-0.711733802178941,0.6291904826121986,0.1401810556841798,-0.1430615594872114,0.2825997398398376,-0.1894624220669168,-0.1923757075497018,-0.5018209910208806,-0.2838060473278957,-0.7159156123761383,0.0943660141638606,-0.2696822799336187,-0.5768136767673391,-0.9896449047004602,-0.6283034688689909,-0.9025460808227488,-0.1682640337235329,0.8998267761517189,0.2647578273351257,-0.4494286951905681
2017-04-04,-0.7154844769303197,-0.2296012752552758,0.0594887227391003,-0.2489423302824362,-0.0647920674013009,-0.2882744552815035,-0.254962085819329,-0.6929232877109786,-0.2797891847316145,-0.7171973447881731,0.0182450180528888,-0.1457837455662101,-0.8823236989398835,-0.9987914044660166,-0.8573595846075405,-0.9014407205877536,-0.2231411268771574,-0.1908453099206589,-0.0998199349980139,-1.0138931048816402
2017-04-05,-0.7107399645207305,0.4712358703582679,0.5111358430481765,-0.3291168094035581,-0.2476243951325039,-0.3678791134361541,-0.3075005842891777,-0.8318670811462933,-0.2838417894886401,-0.7121896500685395,-0.1376168332729989,-0.1760524046032609,-0.8283777198948785,-0.9587080848606097,-0.8036985552955419,-0.8882473640877282,-0.0952231692566114,0.5919438393383263,-0.2818781258882767,-0.2983872461223108
2017-04-06,-0.7151156671403485,0.0264179780564805,-0.1008329117676367,-0.4326590039465001,-0.4026004140388196,-0.4417990496927547,-0.358538042201613,-0.9950476632871268,-0.2944601350230856,-0.7013219050268459,-0.1789389171980417,-0.1182500375574261,-0.8207545272327758,-0.9505065172499618,-0.8024486277575709,-0.8823204205614543,0.0925870112960976,0.0436156335662372,-0.4380141932522359,-0.6231069463836608
2017-04-07,-0.7199351466278606,-0.5572671915683772,-0.1825217994169046,-0.5167942363446723,-0.5012628435908323,-0.4894152470369377,-0.3974926705661589,-0.9683000206650147,-0.3085382140865642,-0.6914727329471924,-0.1948885733114251,-0.1044835337388238,-0.9046305655017806,-0.9412796316996568,-0.8931660826957712,-0.8808470101485671,-0.013309382873814,-0.6402294776291927,-0.564705372089904,-0.7123412457281997
2017-04-10,-0.7193975699557571,-0.6477245614581064,0.4880137405610362,-0.56180298744532,-0.3641481743062183,-0.4723981485247335,-0.4023034845132937,-0.5426844345171958,-0.3201489035781488,-0.6969813997073223,-0.3078597351005653,-0.1388549695040704,-1.0654623163075274,-0.9420212417333984,-1.0383832558506445,-0.9140483254463644,-0.3101021913063047,-0.7424589330880067,-0.4112308987525981,-0.9659839819786468
2017-04-11,-0.7207165798618828,-0.7471723427283132,-0.3389423841659681,-0.6018083598720481,-0.3266508306763866,-0.4848651471445503,-0.4331345981592607,-0.5890118872356517,-0.3324344998051999,-0.7113361873573323,-0.2793435988824828,-0.1747763275805978,-1.1141113695822955,-0.9280623247236078,-1.1048632626546129,-0.9112356524796034,-0.4304010094556093,-0.8580028772830814,-0.3887715443213283,-0.5706930191394244
2017-04-12,-0.7212852526682132,-0.5237951984287528,-0.3073003956112536,-0.6123749825724063,-0.1633757541028005,-0.4167760577687395,-0.4164601262532336,-0.1446697210455915,-0.3385466109221407,-0.7563842208956801,-0.2160294786474721,-0.244610378036067,-1.160007629016515,-0.9372561249110668,-1.1362584435966596,-0.929100447694418,-0.6616756480889864,-0.576189351109381,-0.1897098072236735,-0.94663059399365
2017-04-13,-0.7212790497437607,-0.6096882056176239,-0.3178407680518035,-0.6486809694569272,-0.1792128672815273,-0.4121436611170614,-0.4420264048059739,0.0109186378641714,-0.345272601122421,-0.827667000562322,-0.1854620889371519,-0.2527255835583569,-1.154432852258677,-0.9345315448888448,-1.125011176473376,-0.9442026035129896,-0.8095255317524422,-0.6789670979342894,-0.1926681748586123,-0.9706849293252487
2017-04-17,-0.7138340882252271,-0.643713454842201,-0.2672266758974511,-0.4872715523247169,0.4775100870251701,-0.041339224672379,-0.2375499558153347,0.392113781970385,-0.3210799853561255,-0.9459146148401608,0.0314175925152451,-0.1011091434560606,-1.0257133387819333,-0.8847074167470936,-1.080354669812747,-0.9469147180232196,-0.8296181991344079,-0.6740631407098552,0.4916960237861343,-0.1423696341716629
2017-04-18,-0.7127402160081809,-0.7998699848200361,-0.1017028424912996,-0.4458603143742815,0.2849160957830289,-0.0516012078487943,-0.2637525974124757,0.2800698217363024,-0.3039915870004644,-1.0495971704125011,0.0224774686975021,-0.1931001492842027,-1.0851974416375163,-0.8829477646349926,-1.1214730395504589,-0.9586181290237604,-0.8649812937266674,-0.837225369181361,0.3020428664341496,-0.9550868204438552
2017-04-19,-0.7109837442878317,-0.6005594802159082,-0.1924681435305917,-0.1841659917557629,0.2406990441372995,0.0,-0.2376614588308074,0.0609939625471428,-0.2856005541501688,-1.0241879850335196,0.0749143764096584,-0.1320151406328627,-1.0762836313755586,-1.058472949898488,-1.0950502649234048,-0.9658008189529708,-0.8309041298468537,-0.4880216681966405,0.25835136215206,-0.9069497048799752
2017-04-20,-0.7086521533759739,-0.4504887671725502,0.0248180560014707,-0.1329645747613459,0.2309724800805723,0.0715410906608433,-0.195375110752688,0.2030079913233098,-0.2643720130879257,-0.9799338465249916,0.0989548817048625,-0.0660996691794844,-1.1635362811942749,-1.067579793068126,-1.1913475737453976,-0.962134143105956,-0.8138655479069469,-0.2736802264956313,0.2287049196900365,-0.9322372923431992
2017-04-21,-0.7095834852087374,-0.4724806965494109,-0.15796716081176,-0.0118679531314624,-0.0263767724053241,0.0220967815775986,-0.2200187057133633,0.2298572408913082,-0.2502328669130548,-0.9614981163628564,0.1007685239328394,-0.0416658057932636,-1.2146584883589406,-1.08527557979048,-1.2492470595183225,-0.9614811438453628,-0.781974466238291,-0.1314486158360236,-0.0422034808593049,-1.092822638224057
2017-04-24,-0.6986319187854811,0.2517315186533747,0.8713982695661474,0.3156303527492899,0.765648587317398,0.4371957412831616,0.0519700837638723,0.5202813728340173,-0.2010690884400447,-0.8148673882473412,0.1615394611050797,0.1678419485457996,-1.1383007700303325,-1.100407740972553,-1.21581019542478,-0.945508601428026,-0.5738465804289382,0.9731111829348534,0.6888572455476791,-0.252817439327123
2017-04-25,-0.6909494319046947,0.7240739011815476,-0.1478429057879424,0.4000296708172921,0.9103342417904048,0.607481247018507,0.1777621538995802,0.8912536889866269,-0.1444581628162205,-0.6176035084703129,0.2950519310556083,0.2618409196999468,-1.0593319575132645,-1.1492771549770109,-1.1310954944797311,-0.938677591757002,-0.2196369656857426,1.653592784540575,0.7600971160516263,-0.3520512438921184
2017-04-26,-0.6904868322386979,-0.2644564086072815,0.0821239572494975,0.3742682130326888,0.5833284234272808,0.555686914665328,0.1670892242330997,1.0764389874532236,-0.1012045309923777,-0.4794114919110619,0.2682297032643721,0.2811690742523446,-1.0897872059393587,-1.1904830599111844,-1.176243272344371,-0.9474340745539896,-0.1415166749046603,0.2212521106895044,0.4880372673866461,-0.8235317418484993
2017-04-27,-0.6902431077347962,1.1449634678091405,0.1472905146849715,0.2764750924117238,0.376023450803337,0.5588878970386392,0.1846129221871504,1.3092065650252405,-0.0650492398817736,-0.344556132723443,0.2528842851706439,0.287730155233858,-1.0920121544227743,-1.21508771080325,-1.174045080007955,-0.953110011555262,0.2293135942968973,2.151654646221056,0.2748955446493926,-0.9730491201911752
2017-04-28,-0.6636639968642349,3.2246530911454823,-0.1468055183437827,0.7149054702928588,1.3701350656198563,1.232247344080551,0.6297483846719514,1.629785128241558,0.0245356773240334,0.0295761135443193,0.6662239300531858,0.6009937572379026,-1.0285140546333402,-1.1777152915300606,-1.0937959144252327,-0.8930360669928327,1.0886367928888032,4.398320006276099,1.1225894798673623,-0.4333457897655958
2017-05-01,-0.6637140164070282,1.1249079347296134,1.15919529216398,0.8477631066471744,1.2294209104311986,1.317990875198404,0.7198546872869964,1.6665008542417556,0.10713685139264,0.3506047215513941,0.5251023306323632,0.5403632897433733,-1.0442911516146394,-1.1206549469334592,-1.0304471470973164,-0.8778502433732103,1.2915888075805615,1.5611350730837166,1.0512318435445216,-0.2271508069469729
2017-05-02,-0.6592319960421527,0.3275276022918633,0.5262003027723808,0.7753649501942435,0.9512164551685748,1.316571912304124,0.7524733803195542,1.7454476227277127,0.1755480475787467,0.6264234171610841,0.4569570907470849,0.5896876587873696,-0.994241711934934,-1.1246665362259167,-0.9699120861366444,-0.8745685060653345,1.199419723766009,0.5799459426811217,0.8614115731197887,-0.501814046196445
2017-05-03,-0.6547251032218863,0.42918840790188,-0.0580432756984447,0.9831878469228756,0.9130480844800088,1.4572952513510185,0.8825848972459602,1.7577731794131808,0.245744959513905,0.9012959953070672,0.5905883663297431,0.6702829186024646,-0.9130161669044676,-1.0756425594487276,-0.935845723450125,-0.8597343464905256,1.360643286838901,0.6600637916353628,1.0335193201413937,-0.249829834544761
2017-05-04,-0.649136768812865,0.5852066238584771,0.0626169873202798,1.1186656902430314,0.5939491579496445,1.4692075748453512,0.9389482688831984,1.8086993217370428,0.3067175350080252,1.1317065352027635,0.6385552121330287,0.6948981782284591,-0.8740988658074106,-1.0943870223438528,-0.8911988081608923,-0.8498726695904726,1.2305392470071972,0.8458709200118131,0.7505530182453828,-0.5381982231008539
2017-05-05,-0.6495743161590518,0.1396971614504991,1.8813818482454736,1.116625536346624,0.1343456244795495,1.2411793037753234,0.845512555732885,1.628128867099218,0.3390991242524162,1.2575532748998797,0.1852235495038953,0.6647212678686677,-0.8397782740245976,-1.0966993599510308,-0.8611830575708522,-0.8584452410531,0.5135042817474191,0.2844711113180984,0.1636572411948589,-0.6596267963447887
2017-05-08,-0.6479804321840142,0.5009733849244633,0.4039898902893675,1.2722399023979465,0.2857709579469807,1.2890564092333991,0.9294276628315612,1.686093035507115,0.3735104099679542,1.3616549760842174,0.1865526875133441,0.5592376035105425,-0.8587844463769216,-1.0740124201856025,-0.8854923509170805,-0.8459716962076982,0.368483445651344,0.6562589647471849,0.2822599488095219,-0.3845429777726216
2017-05-09,-0.6472238971105837,0.2398365128268965,0.1691998872032762,1.252099292587814,0.0062801118380879,1.1078425538447565,0.8685471087634143,1.6125972335124852,0.3890685950859223,1.3979064770275205,0.1110387139290339,0.45083619114121,-0.91821146220148,-1.070263156248922,-0.9546761605605872,-0.8440797581900398,0.348101443859078,0.2847780083263347,-0.0018995083283133,-0.8783044287933798
2017-05-10,-0.6506557862290612,-0.5096871682624647,0.5711981658015052,1.25472904541508,-0.1418230559415252,0.9314153427383012,0.8086202332880098,1.5389077110800329,0.3898902406285963,1.3673961342216818,-0.0488124077632055,0.4310513943172537,-0.9288598807544324,-1.091002543577161,-0.9676944319726976,-0.845000321917164,0.1298790019570258,-0.6151152077606319,-0.1583777526409804,-0.9534982861401424
2017-05-11,-0.6498556134692909,-0.6686099786650622,0.2778167066285208,1.2448617500944896,-0.1034897485505573,0.8217581640735326,0.7929849882908415,1.5807162707423812,0.3847923044975641,1.2989257134148786,-0.1118814913819491,0.4196556483042091,-0.9090096553906842,-1.080986782186682,-0.9490140367489572,-0.8371813133753367,-0.1615450457510036,-0.7975127136699932,-0.1178550291868708,-0.7410589306459519
2017-05-12,-0.6498618766064591,-0.4143888076294014,-0.3266049233306815,1.2541842464908597,-0.1843240958757582,0.6737163749632891,0.7505149252851224,1.4841936476780715,0.3716409796149622,1.169258287827876,-0.0672968934183518,0.1112260109601148,-0.9706945854699562,-1.083384927945035,-1.029342531236985,-0.8624463308852612,-0.2903310066024505,-0.5047193968637715,-0.2102315868087482,-1.0346773355465009
2017-05-15,-0.6469115056057938,-0.2445391895489925,0.3971952993234556,1.0862109496013843,0.0021430472301778,0.6442077104137851,0.7737987236970428,1.4574973198770529,0.3616508897138761,1.0832854360155388,-0.1196140673293776,0.0727517984666765,-1.0392234365491932,-1.1277405227167077,-1.0927643376214775,-0.8682061638011346,-0.463610170104522,-0.3231603043930916,-0.0078092847046618,-0.7025764525442352
2017-05-16,-0.6449111565435364,-0.5712369077134272,-0.1872350843392938,1.1730565031298272,0.1804054256878649,0.6358805584546177,0.8129169522740044,1.480988618740109,0.356780050867014,0.9608038799436596,-0.0305683178793177,0.0829625157627379,-1.1001699447049988,-1.1321315186610212,-1.172007659047555,-0.8701483102841614,-0.6521276125490764,-0.7141466409185823,0.1829989840371077,-1.0697964686951615
2017-05-17,-0.6479803945492657,1.2926828424914505,-0.181292494534373,0.8447326766802772,-0.7537311568828151,0.0599173050032867,0.4754947358267997,0.719418629143454,0.3022659708882973,0.7504240171225139,-0.279101346773217,-0.2251932762927371,-0.994009010917142,-1.034957803109573,-1.1026789032314812,-0.839424780356931,-0.2332035347020458,1.3010769787000216,-0.6732473592940202,0.2490740602644114
2017-05-18,-0.6522372995745498,0.3955781007410173,-0.0171269541244943,0.9016645644865954,-0.3120500998548646,0.1395843008168779,0.5617742403934118,0.3938807616654916,0.2688621689664092,0.5232278893552837,-0.1911415550543443,-0.2064114115744121,-0.979629527891138,-1.0066864762380707,-1.1001450910290704,-0.8922489205115827,0.0141452378369038,0.2497124829109938,-0.2190794711419856,-0.4348656245331334
2017-05-19,-0.6488742436731155,-0.2132802207491779,-0.1183371893633644,0.9715647117547104,-0.1122983249913684,0.1241879378979186,0.590219985510099,0.3206927728915179,0.2443113798940179,0.2213632764404987,-0.131939223493812,-0.1280965616307732,-1.0036529805693908,-0.9996845513209148,-1.114975852545117,-0.902227657751562,0.0608888192343086,-0.4304127827251136,-0.0143651466750242,-0.8968199576996861
2017-05-22,-0.6455861499955846,-0.1757971209936479,0.1528222014717035,0.8097862534602109,0.2846604174239628,0.231447203713338,0.6891018205937811,0.4105090042808082,0.2371474416061952,0.0236129945583012,-0.0674156990504813,-0.1188859749540118,-1.0618975392690342,-1.0383596870427942,-1.1574373654089158,-0.9052746391358047,0.0768665083364477,-0.3711048509293659,0.403896546398507,-0.8413043230839561
2017-05-23,-0.639529115543313,0.0427390325625784,0.2248750892065803,0.754854948494942,0.5324411512098046,0.279695160673066,0.746300235042806,0.325669311289989,0.2380128251789605,-0.1413863525929558,-0.0542486936021293,-0.0417589552136886,-1.043344400191033,-1.062400527371725,-1.1184842849159384,-0.9128928739693666,0.2195726691501203,-0.0967879219058277,0.6374306150148286,-0.7018388430416079
2017-05-24,-0.637272526075904,-0.52766799102342,-1.3407549445593712,0.8390625126070321,0.5262488976801754,0.3323879052860378,0.809433894184075,0.3400592186388123,0.2462787547077953,-0.3516507719649226,0.3021811971523792,0.039657140095679,-1.04682358323249,-1.0699528974685757,-1.1254229967196427,-0.919925030406961,-0.203530683512359,-0.7252183740122873,0.5942183835808232,-0.9977649002121723
2017-05-25,-0.6262332285398785,0.6080284373627666,0.3967363520499473,0.9852910976649208,0.796706315613478,0.5212913875846069,0.9666031263125334,0.695021996258294,0.2741247944182438,-0.5674370852666418,0.3737096130463469,0.1600026894268754,-0.9442511365236408,-1.0074764797948588,-1.0478795030902543,-0.9068151641543566,-0.1541509441544402,0.586474318365681,0.7561828792449397,-0.0627027639155358
2017-05-26,-0.6258520063705864,0.1686047918892658,0.1578849315941303,0.5595022781401957,0.5001044171384325,0.476548454467944,0.9486590656389752,0.6007354393865584,0.2922138082250754,-0.5428678079087567,0.3406036811182597,0.1796943368304053,-0.9257505089161708,-1.0299232858118517,-1.0176039901614349,-0.9144499721212468,-0.0653895767278689,0.2637615674105632,0.4553255864761822,-0.8004675472947497
2017-05-30,-0.62508306618769,0.002351338361048,0.4513663638263164,0.4877668037589493,0.3357719182680241,0.4686629470002313,0.950827478562104,0.7073444778938687,0.3053280058203543,-0.4927249980724636,0.2618253371573913,0.1689380300718546,-0.9536510744730374,-1.079640623048754,-1.0571645910233616,-0.917028377593914,-0.0239826077871141,0.1277427595785463,0.3062485614458114,-1.026956616411015
2017-05-31,-0.6238454966687096,0.2899061885150952,0.283722886845891,0.3258880148337122,-0.2277724474965971,0.2282923541516218,0.7926052260083101,0.480672951445975,0.2912744482289052,-0.5047540278653527,0.0738237778334713,0.0370125370015074,-0.8351725609687992,-1.0428660506210037,-0.9213324103931708,-0.8985276010806607,0.0334663467914019,0.4889605600035223,-0.2748584473534613,-0.0717448585538936
2017-06-01,-0.6278835540356941,-0.2878314781965235,0.3132195426759389,0.199649833243623,-0.269931953605854,0.2110473018904256,0.7680794316735567,0.4828540378887976,0.2759356694125656,-0.4835746786118876,0.0030221182672958,0.252539985089089,-0.9735740835326614,-1.0672093368028663,-0.969255027369248,-0.8943920647545436,0.0892114431759273,-0.1941965303742823,-0.2865439715142285,-0.5660304650124027
2017-06-02,-0.6257956887656535,0.3056739869362407,0.7012905378772641,0.214755367260663,0.0457882482740876,0.328231676782282,0.8302725400167339,0.6090375384096979,0.272559978207161,-0.4247138946435063,-0.0745468214852543,0.2479819668325042,-1.0153357508716914,-1.0814007255686924,-1.0252816225493475,-0.8885486620107345,0.0189353297407644,0.5792878344768382,0.038492397594213,-0.7694520148449333
2017-06-05,-0.6189696873928276,-0.1875538127988879,0.0001447886604435,0.3597846633454361,0.2998580987003564,0.4305746656273206,0.8858524357490449,0.6527822476115448,0.2784603364649208,-0.3601103671785186,0.0021765563073741,0.2808945285921446,-0.9803400938882624,-1.0757572008681002,-0.9922256861860784,-0.8850828568411095,-0.0638464598729339,-0.0318911898353367,0.3142620772350712,-0.5717406638093381
2017-06-06,-0.6182132804796482,0.0520060719855323,0.0804587347548718,0.1732024872827294,-0.0296995746691577,0.2434947159191702,0.7425274623468027,0.3954486786756591,0.2626896581401924,-0.3271449236390109,-0.1198553912696389,0.129368436423946,-0.9311846756403596,-1.0786690181082963,-0.9207281092148424,-0.8731452904344267,-0.0523052317287329,0.3064919247602271,-0.0289085519059611,-0.4215342958448552
2017-06-07,-0.6211512980399239,-0.1941928858183176,-0.5681220105618546,0.2531568919128473,0.0572033479249111,0.2949426205842046,0.7593583135056192,1.1407309459822934,0.2533172761987737,-0.2942892004929037,0.0480902922804166,0.1142348072769995,-0.9487105148832724,-1.079032666068929,-0.9468642801744768,-0.9007880208735768,-0.1648241690677404,0.0121914781360825,0.0541448598683946,-0.8862493575696511
2017-06-08,-0.6200948656713838,0.2398365128268965,-0.0108944208907669,0.3083374550166484,0.037851766894465,0.2998469990789498,0.748896449675208,1.0926169740583118,0.2451278248337528,-0.273599215290697,0.0671799441242278,0.0752143049494909,-0.933595113577544,-1.0725409308454257,-0.923833053739138,-0.907368091745045,-0.0421785273682222,0.5280397342982358,0.0410957956103134,-0.8112833414468144
2017-06-09,-0.62015733982372,2.9507913290940087,0.3478024164193255,-0.1019389222776093,-1.2669724016419392,-0.4085163162280466,0.263625654704094,0.0576991661049108,0.1666675675114326,-0.3074224051260681,-0.4401590881667717,-0.3661416564558326,-0.1442611238622269,-0.5581336946753002,-0.1996711804193809,-0.8352561404266942,0.5726249462521148,3.51067453874322,-1.0639186436733774,2.8423514520278936
2017-06-12,-0.6435984324462392,3.7173276347956574,0.3407334777745213,-0.189834573395378,-1.2719203611454917,-0.5838822079365057,0.1231991716246529,-0.2645974600719458,0.0839340835522897,-0.3289308270680838,-0.6343227614884084,-0.454758972372791,0.0934639263602263,-0.3993967786585562,0.1300055456929101,-0.7964964971623248,1.4802348430963603,3.845908162751062,-0.9476188717727548,1.1323215682061012
2017-06-13,-0.6374037406600394,0.678983530257921,-0.4628824414809045,-0.1367144922711259,-0.6413893823227672,-0.418858681065479,0.2038053612422393,-0.2240663718997481,0.0316040501197618,-0.3552426306162405,-0.4423337881361438,-0.4019712658550994,0.1449834468164771,-0.3756836641598568,0.2029855531528232,-0.7870196405467641,1.6259629410842806,0.4796224455571792,-0.3704719771436708,-0.209866710571304
2017-06-14,-0.6362847530249134,-0.0124482619114306,0.1830136129519624,-0.2292175295760397,-0.4541534562972115,-0.4743140445156699,0.1397105888037426,-0.4041861608140742,-0.0180400208784074,-0.3625259212490486,-0.5316208615264633,-0.342617575754818,0.1685219774538078,-0.3183898698778677,0.2404574245759119,-0.7658898636794814,1.6682057649881252,-0.2844587845041076,-0.3214271058811781,0.1512701252434209
2017-06-15,-0.6481741155716373,1.2629453279252552,0.0727547104125496,-0.0549098154347338,-0.4073976626746254,-0.6493738552677346,0.0092092738186305,-0.8517693198973058,-0.0750111535612684,-0.4516073567383388,-0.6588496273401426,-0.4242164680471211,0.2363359634891815,-0.3223857650827803,0.2971869919251702,-0.7501683791527368,1.9060065019871648,1.0670899810364145,-0.4063875477790534,0.1957368513360728
2017-06-16,-0.648630522217211,1.4449665798746183,-1.9353921680195425,-0.1724902685552418,-0.3736060106229232,-0.6890251773778139,-0.0405682454920419,-0.9097340335009572,-0.1251276014015013,-0.49019662313773,-0.2649662610568115,-0.5098270887619426,0.2467853956440977,-0.3289812649085298,0.3241279123315578,-0.7460661730943065,1.556008310327229,1.1842576137540923,-0.3518864202716015,-0.5834438236335762
2017-06-19,-0.6365348689403568,-0.0632095077058199,-0.538359622158368,-0.0278660156095942,0.2732882564967004,-0.3735102999845992,0.1405152495094435,-0.5910072378029014,-0.1342547446382892,-0.5551803345677021,0.036007388225248,-0.4292311285752656,0.2441308148041984,-0.319451149791303,0.3212070322795588,-0.7219226286836841,0.6772997062452029,-0.3863270847242683,0.3403065828871057,-0.6149447488368122
2017-06-20,-0.6356034317187201,-0.3004180541291922,0.4070567793081245,-0.2107407975837183,-0.0019085751522563,-0.5044656609206178,0.0255357337928055,-0.5486752554626284,-0.1552237733114646,-0.5704284985454784,-0.1442615951512434,-0.4203875366075484,0.2391880110501093,-0.3063728674233023,0.3148977484845597,-0.7308465722414803,0.4496578218744851,-0.6272505874369609,0.0689732368989852,-0.4918250892809589
2017-06-21,-0.6363785582640206,-0.4881101809493183,-0.2186273823190516,-0.1753674974927985,0.3438911714409424,-0.3183870788082588,0.1131406911295636,-0.3859692883888913,-0.1546813148170606,-0.583210102335926,0.0027798661580317,-0.3768076152802856,0.2483094651065113,-0.3062584247279856,0.3142532186652797,-0.7330065146763308,0.3390999288719574,-0.804707483187592,0.4714614184080566,-0.6986490547968363
