date,return_lag_5_scaled,return_lag_10_scaled,price_to_sma_20_scaled,price_to_sma_50_scaled,macd_scaled,momentum_5_scaled,momentum_10_scaled,parkinson_vol_5_scaled,parkinson_vol_10_scaled,parkinson_vol_20_scaled,gk_vol_10_scaled,gk_vol_20_scaled,atr_14_scaled,avg_volume_10_scaled,volume_ratio_20_scaled,obv_scaled,obv_ema_scaled,daily_range_scaled,close_to_high_scaled,close_to_low_scaled
2017-03-29,0.2168898684506587,-0.0298406282124962,0.2594939773076845,0.1491633981149878,-0.1904374782647054,0.1297194660784537,-0.0234534672782483,-0.6285467973382415,-0.7252047401915365,-0.9595877640513638,-0.8026604899669042,-0.9394327574555464,-1.1519296762774731,-0.2439689849632218,2.314352649335023,-1.9247222571334224,-1.9741838257720408,-0.0300541102064671,-0.4528724273160224,0.646022582547089
2017-03-30,-0.0933387534393809,-0.0292908174353592,0.2729388929445632,0.1567091495506024,-0.1676322294347388,0.1532893238334617,-0.0143619075221634,-0.6358556720578881,-0.7240591714525756,-0.9668361409985918,-0.8001369975488667,-0.9454181492919874,-1.152254801747328,-0.1907090874844738,0.4076478461648122,-1.90755666476088,-1.9646985532211385,-0.9438674373065704,-0.5813176977102659,-0.3464741239522694
2017-03-31,-0.1543880300712552,-0.1164727084132397,0.4552831668159246,0.2669870185181982,-0.137915640855737,0.2577805838717968,0.051132844220555,-0.5592703230488859,-0.659752330818198,-0.932328455201332,-0.7411380091964275,-0.9174720682585416,-1.1380781450659134,-0.1575402769294778,1.5299983153027714,-1.882966753307023,-1.9524313717652493,-0.3318413302414875,-0.3033297335971418,0.1251673160825628
2017-04-03,0.0123899071182612,0.2054697732855772,0.5130489455481712,0.308267479400131,-0.1098261290151765,0.2906032258537149,0.0529283587918803,-0.7330782306070729,-0.6544678354807626,-0.9312510245296846,-0.7250828606797036,-0.9183911532091684,-1.136622359379997,-0.0915961448490984,0.9250972764384552,-1.8617028423588375,-1.9384976270767509,-0.7544565284456498,-0.4691775010452306,-0.2260993140953893
2017-04-04,0.4553861586454005,-0.8265726473548671,0.7779571556126824,0.4802249923113781,-0.0700658247860411,0.3442018416324006,0.2213850910437227,-0.5589972130809524,-0.7177591002164547,-0.8674087156710883,-0.8051806054842046,-0.88078121252772,-1.1211877960299732,-0.0567723657283785,2.272097127574433,-1.830731210151428,-1.9214212317754813,-0.0150350143757482,-0.4960163312585779,0.7081370612654017
2017-04-05,0.9477194648281024,0.2195151417510849,0.7638684824739032,0.4877432596212466,-0.038110424257687,0.2056658235064528,0.2074292066246715,-0.564844011182236,-0.6494719737435989,-0.8142615708937534,-0.6784793718384726,-0.8039937654520576,-1.102657693131806,0.2238605382293398,4.109760625943657,-1.784078973654525,-1.8988998493884208,-0.0490339127873399,0.6092563214634188,-0.4523781668762145
2017-04-06,0.0539701623575499,-0.0926710950158137,0.4739504822342098,0.3306324853860348,-0.0298731928764611,0.0920083596737648,0.1476673773911847,-0.2932575060665441,-0.5006585970222399,-0.7291231494506918,-0.5471000687920707,-0.7302298301627826,-1.0750816614892795,0.4779560791017108,2.715016336089169,-1.823497019251457,-1.8876972660939189,0.3007734524052842,1.0099471821114656,-0.436772869332408
2017-04-07,0.4927997025602296,-0.1541056068056432,0.3529127801818999,0.2723361739437301,-0.0305714978169646,-0.026712061453459,0.1382281134107798,-0.3336180575562718,-0.4885142869059375,-0.714775959912569,-0.5232143493031256,-0.7100192077865194,-1.0694420555780133,0.5689562038030136,0.4702458890463293,-1.8465540999099672,-1.8827571036977937,-0.559319121434309,-0.182027030408994,-0.2751447472035291
2017-04-10,0.2094633772436212,0.0137247380211343,0.556572597723176,0.4078230891360261,-0.018319076297353,0.0360527581195795,0.2016384070463338,-0.3214658406123806,-0.5599051481989555,-0.7023774945707116,-0.6160186693124037,-0.7011137625277415,-1.0805516414091427,0.5937517992719874,-0.0065913265225878,-1.8267689637055708,-1.8750892024710295,-0.659461758036862,-0.5172474682293919,-0.0613590977026373
2017-04-11,0.7517236847766067,0.4595163990984914,0.400252847580378,0.328989382769515,-0.0176438190275899,-0.1385360181259464,0.1213766082977163,-0.4009143190335807,-0.5258894429716036,-0.6780141964364342,-0.566806482328049,-0.6706884415747448,-1.0757176780800606,0.5920794708961337,-0.1741122449154893,-1.845487890893017,-1.8722460150183824,-0.3525073016768433,0.1360119051701904,-0.3428086686692075
2017-04-12,0.0724608268156572,0.9549564431401458,0.2209765572928917,0.2318498878100182,-0.0279051252749574,-0.2134347523200224,-0.0202105841696062,-0.5411886074323174,-0.6044063101804148,-0.6750179237833881,-0.6077946431125943,-0.6746504788792341,-1.071830730298662,0.4746287821601332,-0.6109634765042329,-1.8607484734485609,-1.872716522372198,-0.7051465157535332,0.0515153920741388,-0.6874480173709303
2017-04-13,-0.6318655990133175,0.0555673743577702,-0.0605158696257214,0.0717184531048654,-0.0535777170192409,-0.2183232167427907,-0.098850941363902,-0.8188436423305688,-0.5781040964111623,-0.6609588242857175,-0.5865004485276536,-0.6626751498165832,-1.0669261344048189,0.498463801468582,-0.0891473888177469,-1.8804733402621383,-1.8767163877570687,-0.5770394055602017,0.2777875342160591,-0.7585310870617848
2017-04-17,-0.2349717354309261,0.4971660311915082,0.255393812975916,0.2743160488103204,-0.0540163401967707,-0.0374493670970379,-0.0576199358669058,-0.7369161930963297,-0.5688220091203866,-0.6263731509004209,-0.6147864743397393,-0.6511880718892367,-1.0656399747103054,0.4346433528274356,-0.3210556988794616,-1.862736120677712,-1.8767383689683776,-0.2579721290207498,-0.6125621414803689,0.5276232994937462
2017-04-18,0.5839774505674155,0.2120417876544108,0.2423655067144059,0.2720475337795987,-0.0545846805819663,-0.1279738713574612,-0.0760350054651859,-0.7462878124881341,-0.5655283562909361,-0.6222231857440063,-0.6082426435293113,-0.6407636663332117,-1.0696117894053938,0.4101602339408013,-0.2314219300576922,-1.8441010735702703,-1.8733411760792384,-0.7097996713365626,-0.1321108112666483,-0.5091021505108511
2017-04-19,-0.300376367674123,0.7577238840561649,0.0843496142241382,0.1901973448825769,-0.0634126978962984,-0.1271007409953019,-0.1912735517699341,-0.7583531020809705,-0.6181583997222787,-0.6785705505212714,-0.626027141543877,-0.6850148957398012,-1.0799438778442667,0.2878025055413961,-0.2834871639247591,-1.8619345999132213,-1.8738299403367016,-0.3964670620016404,0.3502968793082744,-0.61209542794875
2017-04-20,-0.3782224588280923,0.074174719216305,0.0867416866733689,0.2026068346352958,-0.0690753828497367,-0.0486229049200329,-0.1888992665075566,-0.7559438821817186,-0.6985214618217934,-0.6852335673237383,-0.7430387581728027,-0.6833143599107555,-1.0748131499072109,0.016179343041132,-0.3325613269163127,-1.8444477779009567,-1.8710250918989288,-0.6921319728945797,-0.3578579557166733,-0.2612316680070817
2017-04-21,-0.6702867408635832,-0.6345961704437875,-0.0425172898497348,0.1377176314555955,-0.0803838159416431,0.0214739452838306,-0.145641679972502,-0.8062405702116446,-0.8745482388668229,-0.6843034275583508,-0.9051460886580254,-0.6850022427586675,-1.0848909611129431,-0.210863827045369,-0.6561432732433479,-1.8594871655788583,-1.871486429954423,-0.8480437431587922,-0.1918680738533817,-0.618216684629577
2017-04-24,0.8630547055976373,-0.2351978141194003,0.0784171749095285,0.2263794940716993,-0.0800805664800399,-0.0522020068012259,-0.0745293180490745,-0.9678577944042116,-0.9084185492603928,-0.6909927179874185,-0.9444081350016365,-0.6870969255364499,-1.0800993773227177,-0.2448890549001102,-0.1388078618249319,-1.8400835284050028,-1.8683078541321656,-0.9028959156567964,-0.4194033204434201,-0.4579243647745471
2017-04-25,0.038566288456628,0.5889191320299381,0.0180895993067443,0.208027432294052,-0.0817957087593445,-0.0659942697073714,-0.1437304112629662,-1.002695529439114,-0.9294275432156114,-0.7396378492666497,-0.9484646903324688,-0.7392117156009838,-1.0967495756384702,-0.2335299524717331,0.0380008594452709,-1.819078713703944,-1.861857724955511,-0.88022027527262,-0.4829159586608991,-0.3666429946221149
2017-04-26,-0.295993355285911,-0.3010151648291098,-0.0034365505460035,0.2098619423652778,-0.0832014157750129,-0.0114352771306445,-0.1069581491355111,-1.1167583357362842,-0.984577430668313,-0.7417971299865708,-1.0179669221298218,-0.7385791072125258,-1.1107567141644583,-0.2568962569066728,-0.5417884847105011,-1.8028687329095308,-1.8536096021320765,-0.760303221603024,-0.080269364663788,-0.6227066548548007
2017-04-27,0.0950782256388956,-0.379352482953756,0.1393752432713524,0.3015709110254921,-0.074838401234012,0.0429485565709886,-0.0188210927013923,-1.1048904003751985,-0.978344169817858,-0.78423365433795,-0.9923935034617734,-0.7517661734913073,-1.1250748516473486,-0.0920127802922176,1.4925655144318832,-1.7699038614676363,-1.840819785538427,-0.6522529249429786,-0.3438655271702534,-0.2264140825286121
2017-04-28,-0.241070549754226,-0.6732597586499495,0.2250958531002639,0.3620704368748121,-0.0620956988160301,0.131465726802771,0.0863994189318987,-0.6425721716916467,-0.7794798102948125,-0.6859801513617659,-0.923534747388232,-0.7134783968962249,-1.0961985337973568,0.1504516877930733,2.729735715967315,-1.72414448182234,-1.8219692345500271,0.4273151440471618,1.4350529961696912,-0.7178095280668942
2017-05-01,0.4104857746538763,0.8697574295549231,0.6406081219202056,0.622533499994335,-0.0247520220970215,0.2568202070737543,0.1206816416587658,-0.2865273312129223,-0.6294751186787158,-0.6120462073791563,-0.7589813512695707,-0.6591145229756611,-1.0738946030573848,0.3015861947845922,1.2928488504071387,-1.6901792627596477,-1.800321373921813,0.5143958782074693,-0.1276497863497726,0.9817646122907904
2017-05-02,-0.0443793565449799,0.040066298423954,0.554126092683493,0.5792896305971313,0.0,0.2437259156546744,0.1028457845612257,-0.2727442834212123,-0.6323703752607376,-0.6117754246038898,-0.7604321512007993,-0.6564778215887165,-1.081032374193425,0.3507491770726673,0.1397564222656108,-1.7140931629020588,-1.7869921017255426,-0.7468936456281329,-0.3799557612966845,-0.3061827993722353
2017-05-03,0.0317330462934477,-0.296604494611635,0.395718759408821,0.4838626437310739,0.0086831064717269,0.1775564870722093,0.0951437162733531,-0.2585940910527766,-0.6585284008977494,-0.6505077971057343,-0.7804097027519344,-0.6741969108339222,-1.0779227081323293,0.391978726131346,-0.0014591728166597,-1.736353693467486,-1.780165940289628,-0.6456158815947481,-0.2250017272352359,-0.337518457314462
2017-05-04,0.4158306058516026,0.0969348390952039,0.2937299341444951,0.419165910345539,0.0077666449729279,0.0676532839958068,0.0583135770767928,-0.2510331166047799,-0.649961569724632,-0.6854774458489452,-0.7843254061834145,-0.7335220340079635,-1.0792796082275808,0.3690637767597856,-0.7108843951311227,-1.7513800331329423,-1.777334721902893,-0.5971283754705786,-0.0119052962604198,-0.4921365031146779
2017-05-05,0.2843651998333806,-0.2413351133818967,0.1865205488823318,0.3561737658470842,-0.0005065827291204,-0.019553857691073,0.0591826167327467,-0.5189313245409932,-0.6316461303178327,-0.7562250119713676,-0.7636804744461165,-0.7981841722434901,-1.0894844502139065,0.3948662412162977,-0.259958653923358,-1.7691899487867064,-1.778282229162378,-0.6141992476093614,-0.0799776674694788,-0.4446413726416092
2017-05-08,1.1200460429327728,0.4143326832237161,0.4344911728820274,0.5117030603670241,0.0089674617616768,-0.0924445918531808,0.0939857330815608,-0.9269026137763898,-0.6149252075110921,-0.7615532702767789,-0.760602232101693,-0.8136176036756547,-1.0809049120689247,0.4118094159031484,0.1914251527427323,-1.747967045877635,-1.7751680179083722,-0.6660460231315777,-0.6464570727813531,0.0601300559017889
2017-05-09,-0.1198254116428692,-0.0434027529211323,0.4632358748371053,0.5305486342806793,0.0179982685975305,-0.0481866727406169,0.1146588919943202,-0.9413437076254134,-0.6112424847842015,-0.7682611219507225,-0.7545983247885495,-0.8122600755719416,-1.086954402527759,0.4049522909018103,0.0649972664472565,-1.7276985118788406,-1.7689054861458993,-0.8207177428531414,-0.2218503332831709,-0.5548163439274747
2017-05-10,-0.3518994748700693,0.0331899369108107,0.3352528180063922,0.4560516388945261,0.0167737996500463,-0.0303784097705351,0.082577323322515,-0.9643323361595272,-0.6101168732264557,-0.7899323969504415,-0.7598909261001229,-0.8439009060418643,-1.087350160562375,0.3753017351998215,-0.8484206012222131,-1.740724777636626,-1.7661688730169558,-0.7450516186319917,-0.2427593499142156,-0.4413400126454009
2017-05-11,-0.2318459286250478,0.4197112415514642,0.2544901087233934,0.4152477924955648,0.01078414451899,-0.0114352771306445,0.022236723397976,-0.9881634537582944,-0.6132777652949144,-0.7892403305530317,-0.7610318570545603,-0.8340218190572455,-1.0836328387723797,0.1952573577385259,-0.762123023712998,-1.7543574653061504,-1.7664282391513584,-0.6899433299293634,-0.4214595490896526,-0.1947943405065762
2017-05-12,-0.2264203612467343,0.2874162581942924,0.4524988682879335,0.5528702563596859,0.0204318912053743,0.1379252930747641,0.0634677288949722,-0.9781690708295228,-0.7811648979786562,-0.7892930801005759,-0.8167784994504945,-0.8328697977472969,-1.0783890987317062,-0.0210921693079135,0.3880222187857245,-1.7318285184847075,-1.7625116494080908,-0.5780201699929924,-0.5270830177800856,0.0484822329245407
2017-05-15,0.6937259355092062,1.128370442098897,0.3258715081034843,0.4836897174679555,0.0202910337106924,-0.0215618577230411,-0.0906858565231876,-1.021752675882427,-1.0414598070422654,-0.8231136016880242,-1.0028960585489908,-0.8372712527631675,-1.0775268422617363,-0.0902941590893506,0.8410492921193126,-1.758363205126825,-1.764170082702515,-0.8646595030625048,-0.2149922573764927,-0.6154103068631799
2017-05-16,0.1329464120916815,-0.1193248902030579,0.424128255859901,0.5506075145583958,0.0271968407786036,0.0161499146849737,-0.0363092455746133,-1.0014035339119394,-1.0392797362165107,-0.8239416116436987,-1.0116267327998258,-0.8416077354593278,-1.0720144828030167,-0.1321139416924484,-0.0734460658570081,-1.7389396852673384,-1.7619673046116775,-0.7279939845437983,-0.3166870552715647,-0.346409908012725
2017-05-17,-0.2481244444769847,-0.3528633948345966,-0.0501715553004697,0.2680618689648951,0.0018495465130545,-0.1360917859145635,-0.1254889728720025,-0.8491444783334817,-0.970583096148572,-0.8114106926173762,-0.9510599158237714,-0.8266057643450503,-1.058756480807404,-0.0416751175186813,1.400892161092851,-1.7709110437616202,-1.7660243065780126,-0.2269986223931793,0.661702634175105,-0.720698851125276
2017-05-18,-0.1217747514322247,-0.2320522827443699,0.1671921473992757,0.4058501341767512,-0.0035671295070046,-0.0046267251151186,-0.0257119984024162,-0.6914537543254061,-0.8905712148848073,-0.7730101728302257,-0.8962754835229444,-0.804591692710636,-1.0774419753480458,0.0463333332368899,0.4272453657174831,-1.7464348364162137,-1.7648580060486423,-0.1103138893781332,-0.2916272990164213,0.3845205185997414
2017-05-19,0.6260410264995384,-0.2265924787719264,0.1317011377811462,0.3947522244664605,-0.0091745107004477,-0.1126970870346467,0.0016788768137392,-0.7189784887600315,-0.9025213436885716,-0.7682043096097134,-0.899457421555057,-0.7956855492471872,-1.1042688704601968,0.1103158067725827,0.3898834444581683,-1.7217548315430915,-1.759380745152446,-0.7238442185936506,0.105970197312437,-0.7647947183800532
2017-05-22,-0.2221777383020888,0.6993601554793814,0.282618917040121,0.4942502368293479,-0.0027167912588931,0.0113486966980886,-0.0218320257239273,-0.7059374706141403,-0.9135835669122016,-0.763714833473438,-0.905243309539051,-0.7966763353143952,-1.1002406575492754,0.0655564296541433,-0.5832978968409015,-1.7053379465513334,-1.7518906868855126,-0.7744138470797083,-0.588551901884613,-0.1310707401939728
2017-05-23,0.3434883613763991,0.1350419826265081,0.2348441080711829,0.4746832804930967,0.0003541630596828,-0.0517657746218099,-0.0386835308369908,-0.7152047433609313,-0.9104432050280982,-0.7603786766540536,-0.9056851064613002,-0.7938396720564176,-1.104042846252961,0.0165728320707446,-0.7287135165852523,-1.6903290042358043,-1.7430118229555227,-0.7854727613637397,-0.3456277542311779,-0.3878168223952962
2017-05-24,-1.1118981532043688,-0.2484335198236739,0.3366619589631062,0.5469478303031555,0.0109135528026476,0.2111656789837333,0.0347452392797088,-0.8204803365121167,-0.8976324263644192,-0.7543869609957236,-0.8866205223322045,-0.7881235135326208,-1.10405708060189,0.0367970108721597,-0.701633314344586,-1.6751311764067829,-1.732962047119834,-0.6255898768289907,-0.5940478909773391,0.0572794952745637
2017-05-25,0.6280889391631562,-0.1212865307806141,0.5165458952952379,0.6656355815053882,0.0326283078558785,0.2050544324519444,0.1179017751029639,-0.8639243314268867,-0.8343615191579689,-0.7288876917353677,-0.8226632734109501,-0.7598766958939537,-1.0925235915462173,0.1888631610073203,1.1224365853693483,-1.6451704544969128,-1.7192487103811982,-0.2299739340150695,-0.1951038819882704,0.1406202276503635
2017-05-26,0.0113276304615997,0.6312481389255774,0.4914647507814573,0.6573595430111212,0.0492111036657992,0.2142206362462985,0.052291269222035,-0.8650063974118676,-0.8503188334604229,-0.8233168073238327,-0.8271437199531376,-0.7887130998125437,-1.100297487109015,0.1797955535160993,0.2401720683038871,-1.623615137937452,-1.7040783428842856,-0.7292954385381111,-0.416300790288932,-0.2482074130158759
2017-05-30,0.4761209943650003,-0.2223230838881131,0.4602876394271927,0.6311631011100878,0.0596870896762015,0.1277114660464842,0.0771921050376025,-0.896027842447907,-0.8576458335562708,-0.9500050567909218,-0.8370399381073667,-0.8778099253898948,-1.104778071942338,0.1214955244962834,0.1608213457961269,-1.603340390599398,-1.6879505445905494,-0.9756293138849343,-0.2860165533204824,-0.6802199520595561
2017-05-31,-0.0129071362393524,0.3469125006603361,0.3716887884713764,0.5715816964924547,0.0614140740910943,0.1019597813910677,0.0182405547715888,-0.7312538360126609,-0.7815847435496885,-0.9078302590263246,-0.7337458539438525,-0.8274421902745328,-1.0917604363388669,0.1670360930705713,0.6985771268878903,-1.6276538084562024,-1.6792109051945283,-0.1593473987508574,-0.2052557430752687,0.2372213218170465
2017-06-01,0.3722579112377593,-1.1176578418830665,0.3424725153085624,0.5485069394391888,0.0606374311436008,0.0366634831707619,0.1493466960146126,-0.7696423217332355,-0.8560281561788556,-0.9174426732983004,-0.7997850114284888,-0.8364620327025982,-1.0944317491545363,0.0113301694114937,-0.47875182216919,-1.6124013032416964,-1.6692650198149892,-0.8471087070665515,-0.4026959809060617,-0.406239945633268
2017-06-02,0.5700796913246908,0.6333089743951967,0.4819136080803382,0.634438038336954,0.0700201911117082,0.0170223790438056,0.1322632408154395,-0.8518553428262577,-0.9217450310461126,-0.9120302452032134,-0.8349863897314438,-0.8295079989927358,-1.0977674394228678,0.0005092210971457,0.5553210998808115,-1.589086990337838,-1.6568547476386914,-0.5110518874019737,-0.5078162921187197,0.1113258744420315
2017-06-05,0.0589624063720557,0.0126557581512949,0.4935004461723836,0.64664834626331,0.0793476428430647,0.0363144974272291,0.1511417687762492,-0.8497664066272747,-0.9212085975135784,-0.9176815889355946,-0.8367072393285133,-0.8317996899820265,-1.0940783706587769,-0.071950626385349,-0.2953784133454998,-1.5721873288856076,-1.643603748905666,-0.7186551681127332,-0.4989526694130423,-0.1523469688076084
2017-06-06,-0.0116017505123604,0.4803820764619944,0.2794954710678968,0.510261781206402,0.0719272118652135,-0.0445196584202134,0.0401304575646213,-0.7261079958581536,-0.8690822116428379,-0.8974302952178137,-0.7803830756048221,-0.8066067453638747,-1.089611912338406,-0.0312013654069327,0.2278686826947737,-1.5929796473839877,-1.636572555492128,-0.3575826447585556,0.4202315438833119,-0.635343126195873
2017-06-07,-0.1542966182264549,-0.0117319355734178,0.358538046681813,0.5514255872877911,0.0712209816907464,0.0353547866325127,0.0760341218458094,-0.894644808418041,-0.871330486035345,-0.8970516473572436,-0.7846076946208572,-0.8089131824597494,-1.1089758030086851,-0.0076267432504334,-0.1918014321875887,-1.5754393906540909,-1.6276052216274877,-0.811601877030122,-0.6329834963011532,-0.1323005987802468
2017-06-08,0.0079567870516609,0.3758635930836496,0.3019586630254596,0.5154146983099128,0.0669777945218164,0.0254899453477669,0.0261741313358823,-0.8971072077599153,-0.8939715800345093,-0.9020415865866186,-0.8082746411876285,-0.8120724071393511,-1.1238027106298096,0.0110003330190243,-0.2610939091075366,-1.5582414889173988,-1.6171165150066058,-0.8621546705504621,-0.3824344202667359,-0.4449391230567852
2017-06-09,0.4546008458047137,0.5749336746886861,-0.3372370522675305,0.1224327839779033,0.0187920148753064,-0.3476057846384998,-0.234357507097673,1.4315675557453218,0.5814497058839011,-0.015188797012061,0.8595393190988224,0.1742274927473433,-1.017004008155416,0.1745123846332118,3.305944866335197,-1.6057592435731665,-1.6172432525594196,4.672919866843231,2.104582741700269,3.640583680777369
2017-06-12,0.1610708213015208,0.0605911205950308,-0.5959472628770424,-0.0523766328154885,-0.0394840694966431,-0.5048238621000147,-0.3258540843980216,1.6082403021921448,0.7071562538474916,0.061061801286825,1.017664348415285,0.272178377472852,-0.9862336592100576,0.5204355344897474,4.147261986696516,-1.6644579022266135,-1.6281044372630962,0.7792085423094095,0.2619799430523467,0.9058972264047218
2017-06-13,-0.4475785080389983,-0.0104183125583779,-0.3150108790119391,0.1073529410705613,-0.0674728835453053,-0.2933964438086331,-0.2392218317606385,1.6313383394315106,0.7486288145083428,0.0859160283593439,1.0687914266656424,0.3021420044555415,-0.970346723937632,0.5966393143569391,0.6817330788531002,-1.636000808417571,-1.631775632708682,-0.1100739600319629,-0.3443974008864076,0.438180612950531
2017-06-14,0.2773747363654695,-0.1540136181308064,-0.4070417180303763,0.0378489054587045,-0.0973040460094743,-0.3928247465524322,-0.2521933641952131,1.7232859149473183,0.780832928521636,0.1259315570276693,1.0941997669769288,0.3417470146112515,-0.952169999535224,0.6002154352437129,0.2241958922677604,-1.66069821064062,-1.6393055414310242,0.2401772203273142,0.4784578788337539,0.0306065987683663
2017-06-15,-0.0459656493188125,0.0092636439341473,-0.6590717647936865,-0.1160279620126759,-0.1384668084344492,-0.5019427317058861,-0.3311235485447228,1.7557780125666145,0.8036141911233288,0.1217927519685101,1.1198325766298023,0.3425490529373862,-0.9423324468856562,0.7691321744116978,1.1914336428460996,-1.694088074487872,-1.651585615122794,-0.3311428504402684,-0.5174600680379744,0.3418484307108947
2017-06-16,-1.5780381421589222,0.4587261307508286,-0.239483651059149,0.1340330443524605,-0.1421018360184011,-0.0174586112232216,-0.2572313200654943,0.0043537169090972,0.8231538507508863,0.1189832411175557,1.1432177079269918,0.3495493185464089,-0.9053288549771074,1.2158811015030992,4.752606125543714,-1.622804297164072,-1.648569028733358,-0.1730268228308336,0.3207278817539161,-0.3109251079367836
2017-06-19,-0.7086280074976034,0.1633438634104937,-0.1316409561201416,0.1959550346598855,-0.1369034278776006,0.1646373545282231,-0.2407279609864377,-0.1064566959203396,0.9007662754528784,0.1697604131050895,1.1874385186200584,0.377139552907075,-0.8719579336168172,1.350332830959717,0.6187600399135762,-1.591467941942123,-1.6403580123941297,0.4304672537518036,1.0780925235745105,-0.3500891674353144
2017-06-20,0.7178684493210153,-0.4491461849927868,-0.2013149765324098,0.1434957970406705,-0.1377117478383238,0.0034918554453098,-0.2073722131749419,-0.1784424706505205,0.8932349117708899,0.1767387963749176,1.18378631485617,0.3871143767230058,-0.8791664451535953,1.3925981820228173,-0.0303916517372252,-1.6167984834357267,-1.6382821446128342,-0.5047119560059209,0.335785006747166,-0.7289354526562595
