date,open,high,low,close,volume,symbol,log_return,next_day_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,return_lag_20,close_lag_1,close_lag_5,close_lag_10,price_ratio_5,price_ratio_10,price_ratio_20,sma_5,price_to_sma_5,sma_10,price_to_sma_10,sma_20,price_to_sma_20,sma_50,price_to_sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_bandwidth,bb_percent,momentum_5,momentum_10,roc_5,roc_10,volatility_5,volatility_5_annualized,volatility_10,volatility_10_annualized,volatility_20,volatility_20_annualized,parkinson_vol_5,parkinson_vol_10,parkinson_vol_20,gk_vol_10,gk_vol_20,atr_14,avg_volume_5,volume_ratio_5,avg_volume_10,volume_ratio_10,avg_volume_20,volume_ratio_20,vwap_5,price_to_vwap,obv,obv_ema,daily_range,close_to_high,close_to_low,open_scaled,high_scaled,low_scaled,close_scaled,volume_scaled,log_return_scaled,return_lag_1_scaled,return_lag_2_scaled,return_lag_3_scaled,return_lag_5_scaled,return_lag_10_scaled,return_lag_20_scaled,close_lag_1_scaled,close_lag_5_scaled,close_lag_10_scaled,price_ratio_5_scaled,price_ratio_10_scaled,price_ratio_20_scaled,sma_5_scaled,price_to_sma_5_scaled,sma_10_scaled,price_to_sma_10_scaled,sma_20_scaled,price_to_sma_20_scaled,sma_50_scaled,price_to_sma_50_scaled,ema_12_scaled,ema_26_scaled,rsi_14_scaled,macd_scaled,macd_signal_scaled,macd_histogram_scaled,bb_upper_scaled,bb_middle_scaled,bb_lower_scaled,bb_bandwidth_scaled,bb_percent_scaled,momentum_5_scaled,momentum_10_scaled,roc_5_scaled,roc_10_scaled,volatility_5_scaled,volatility_5_annualized_scaled,volatility_10_scaled,volatility_10_annualized_scaled,volatility_20_scaled,volatility_20_annualized_scaled,parkinson_vol_5_scaled,parkinson_vol_10_scaled,parkinson_vol_20_scaled,gk_vol_10_scaled,gk_vol_20_scaled,atr_14_scaled,avg_volume_5_scaled,volume_ratio_5_scaled,avg_volume_10_scaled,volume_ratio_10_scaled,avg_volume_20_scaled,volume_ratio_20_scaled,vwap_5_scaled,price_to_vwap_scaled,obv_scaled,obv_ema_scaled,daily_range_scaled,close_to_high_scaled,close_to_low_scaled
2020-03-16,58.57281260863476,62.71975075656297,58.10074479595678,58.63575744628906,322423600,AAPL,-0.1377079879967145,0.0430309155877552,0.1131574520924907,-0.1039777831737585,-0.0353482976547531,-0.0823952712790429,0.0890185549507923,0.0002463713585389,67.29276275634766,64.4361572265625,72.3378677368164,0.909982220698252,0.8105817779924187,0.745376111322861,64.35529251098633,0.9111256457466825,67.04245719909667,0.8746063300179743,69.8410982131958,0.839559499297942,73.6639331817627,0.7959900444306681,66.67744878963164,69.87457571209268,40.05291706789007,-3.197126922461038,-2.2435916900145596,-0.9535352324464785,80.51064532070875,69.8410982131958,59.171551105682866,0.3055377816351986,-0.02510854743855648,-5.8003997802734375,-13.702110290527344,-0.090017779301748,-0.18941822200758132,0.1082659274055199,1.7186683162606684,0.07846306027742207,1.2455624675947767,0.06197508841716436,0.9838240285983393,0.045150870257940505,0.03714464794040071,0.03369953116225893,0.040183659102357,0.034921278494541845,5.072752143023968,330503680.0,0.9755522238057984,289166680.0,1.1150095163108005,255386920.0,1.2624906553554114,63.99340991129533,0.9162780593746638,-1531184800,-1050903071.5460712,0.07949994405110675,0.06511494801893107,0.009208361307779921,-1.9594345261339576,-1.930197727799945,-1.956786842881392,-1.9683935053137134,5.111108817658849,-6.888483926027362,5.549041748442812,-5.221078443972943,-1.813566855594834,-4.1232290054995335,4.2938791413417015,-0.04326267580378729,-1.7846310989985674,-1.8289998073657716,-1.6576838316449736,-2.02430919025821,-2.6562333099971087,-2.4917936919692996,-1.8466178603253265,-3.9774318236979926,-1.784486678697831,-3.4683255916284317,-1.6873302715749308,-2.9505485817139627,-1.5474558622996035,-2.408417739761644,-1.77401467808474,-1.6339254108719448,-0.6301689673411804,-1.0734106145256435,-0.8744258365170575,-0.8480166320538303,-1.5899267105904025,-1.6873302715749308,-1.7829320793569783,2.5456278280459683,-1.2306786807290848,-0.940138623010024,-1.4634772177865005,-2.0243091902582147,-2.656233309997109,8.738991219511735,8.738991219511734,6.598164580286351,6.598164580286351,5.610449815617528,5.610449815617527,4.765446388294454,3.518320419578338,3.057468643755597,4.287058642461971,3.352407354577605,1.1656370895762034,5.501724382600726,0.06296924133452554,4.849454667130334,0.5951752456800914,4.233130419389533,1.0640485022024295,-1.858992847623411,-3.8649700947746615,-3.576880102222704,-3.077459508527914,4.614803283736895,5.0284898394175235,-0.0035244643685228417
2020-03-17,59.9188176066588,62.363888604538765,57.71340983694092,61.21398162841797,324056000,AAPL,0.0430309155877552,-0.0247845163093531,-0.1377079879967145,0.1131574520924907,-0.1039777831737585,0.0695463993764024,-0.0322746942993058,-0.0184801214241873,58.63575744628906,69.07696533203125,70.04045867919922,0.8861706841663007,0.8739803077074572,0.7926644367633516,62.78269577026367,0.9750135905666429,66.15980949401856,0.925244224500862,69.04051761627197,0.8866385094133566,73.45154716491699,0.8333926784547827,65.83691538021415,69.23305022441308,41.59308917591879,-3.396134844198926,-2.474100320851433,-0.9220345233474929,79.77966539802881,69.04051761627197,58.30136983451512,0.3110969660292861,0.13560721265288175,-7.862983703613281,-8.82647705078125,-0.11382931583369928,-0.1260196922925429,0.10339233949169288,1.6413025065850901,0.08083856219570527,1.283272391483182,0.06328959624404686,1.0046911934366134,0.046898796290163455,0.038195214847830096,0.035202675004475555,0.042394666607569416,0.036834562147770214,5.208147441068542,338256880.0,0.9580174688538486,289624720.0,1.1188823937404238,263963160.0,1.2276561623220452,62.60335514722498,0.9778067243274804,-1207128800,-1079307749.4467854,0.08057882528058827,0.018438667021111757,0.0606543921311754,-1.931276359244197,-1.9376906154502551,-1.9649718202267972,-1.914240726060327,5.144803300919972,2.0701475823445055,-6.894129616955481,5.549041748442812,-5.212896087529323,3.36627665285709,-1.6357978952999348,-0.9507582968051126,-1.9664941142077381,-1.7320001811527181,-1.7056085185579528,-2.5233412754494697,-1.8284874930203747,-2.067407100889644,-1.879918813060661,-1.213722105170491,-1.80310296871111,-2.130209706836092,-1.7039986660989155,-2.1561843068779494,-1.5516910219720954,-2.017109309294834,-1.7914864181183348,-1.646829405129254,-0.570479681135828,-1.1225948419550025,-0.93538161814051,-0.8212141022064665,-1.6043817615133906,-1.7039986660989155,-1.801557598832804,2.620781147893652,-0.9351559709094884,-1.2257921531842626,-1.0136061126136717,-2.523341275449476,-1.8284874930203754,8.28666001729379,8.28666001729379,6.8471305767488815,6.8471305767488815,5.770234059989183,5.77023405998918,5.021307485087357,3.6710772788943884,3.28107642164594,4.632925673419845,3.6452724647055317,1.2624176142863106,5.669957466531094,-0.005147857994464779,4.859923522320427,0.6081918676214579,4.437254012337874,0.9575130195055355,-1.8884055421927701,-1.1315636799811664,-3.148609421397265,-3.1167563672073424,4.697355513630395,0.98878414223942,4.412220325595582
2020-03-18,58.04507418797264,60.52161775208288,57.40354282343272,59.71546936035156,300233600,AAPL,-0.0247845163093531,-0.0076915459982717,0.0430309155877552,-0.1377079879967145,0.1131574520924907,-0.0353482976547531,0.0453410325897646,0.0143786788015221,61.21398162841797,66.67786407470703,73.28926086425781,0.8955816175132023,0.814791535023844,0.7622211832512117,61.39021682739258,0.9727196359030656,64.80243034362793,0.9215004598392107,68.10909023284913,0.8767621055603337,73.19774299621582,0.8158102547429466,64.89515445408145,68.52804423448259,43.99893301341581,-3.6328897804011433,-2.7058582127613753,-0.927031567639768,78.68079463028207,68.10909023284913,57.53738583541619,0.31043446216329545,0.10301477619182507,-6.962394714355469,-13.57379150390625,-0.10441838248679775,-0.18520846497615595,0.10321457006398083,1.6384805044064719,0.07816749514992734,1.2408705166533318,0.06304833037779567,1.0008612165449182,0.04815251084626355,0.03894888277149001,0.035861643338783174,0.043172883342931484,0.037531334240153987,5.139845661007578,347183840.0,0.8647683601863497,297730240.0,1.008408148261997,274275640.0,1.0946418719504218,61.50394917335504,0.9709208947223459,-1507362400,-1157135867.729188,0.05431851023970822,0.013320007324218884,0.04027497996125576,-1.9704747128680025,-1.9764807156066617,-1.971519781949893,-1.9457153373930332,4.653083466296228,-1.2912397720019577,2.0706969007826626,-6.894129616955481,5.542162717612517,-1.8041905636575395,2.1586110785036694,0.6415963241143292,-1.912331778982835,-1.7821448800756248,-1.6378374670576066,-2.3261109251359358,-2.6012697518686596,-2.340618479365066,-1.9094056320656336,-1.3129556118274355,-1.8317320171709524,-2.2291393920814513,-1.72339134081148,-2.322828897863633,-1.5567520951818934,-2.2010576007987206,-1.811062323003057,-1.6610102809013718,-0.4772413341789144,-1.1811081339159641,-0.9966677547918162,-0.8254658613770757,-1.626111815120509,-1.72339134081148,-1.8179100524259975,2.6118249123361346,-0.995086653109632,-1.1010668408677677,-1.4516373374031528,-2.326110925135943,-2.6012697518686596,8.270160743991168,8.270160743991168,6.56718768823674,6.567187688236741,5.7409071261031785,5.740907126103177,5.204825995296307,3.7806637737395783,3.379104594862773,4.754661810030359,3.7519269250756495,1.2135955192179997,5.863659423261611,-0.3673918023694923,5.045181393074954,0.2368913258972973,4.682701955703254,0.5507110138971197,-1.9116682890664818,-1.4374661537026934,-3.5453965454704885,-3.2244287927183697,2.688007769789962,0.5457780094153388,2.66300310375055
2020-03-19,59.88977278720958,61.20914333463061,58.73259973445275,59.25792694091797,271857200,AAPL,-0.0076915459982717,-0.0655904980950109,-0.0247845163093531,0.0430309155877552,-0.1377079879967145,-0.1039777831737585,-0.0329747037377818,-0.010311822407721,59.71546936035156,60.09311294555664,70.91197967529297,0.9861018016258313,0.8356546695249648,0.7642210323709812,61.22317962646484,0.9679001858848678,63.63702507019043,0.931186316072406,67.19497165679931,0.881880377055294,72.94159873962403,0.8124023597624728,64.02788868282553,67.84136887940373,43.661298162311596,-3.8134801965781975,-2.92738260952474,-0.8860975870534573,77.49108828196896,67.19497165679931,56.898855031629665,0.30645497337977684,0.11456124649566282,-0.8351860046386719,-11.654052734375,-0.013898198374168709,-0.16434533047503516,0.09253920104555334,1.4690142749468549,0.07812741376181816,1.2402342443424967,0.0630581918226332,1.0010177621285654,0.043824916088867925,0.03938482873743805,0.036188122674111395,0.043702516135552934,0.037948023572202026,4.935628234713574,317860480.0,0.8552720992556231,306158680.0,0.8879617589153441,282840200.0,0.9611688861767175,61.49123980120762,0.963680796362057,-1779219600,-1270242000.8693357,0.04216642224888801,0.03187785823182224,0.008944388786472567,-1.9318839713069564,-1.962004458669976,-1.9434347861233032,-1.955325515518889,4.067364197237812,-0.4439975935688433,-1.2930148963232104,2.0706969007826626,-6.883607595661777,-5.187073731306019,-1.6700193372880612,-0.554918260206788,-1.9438119444254784,-1.9197757373999993,-1.687428312147867,-0.4290272922083509,-2.328875858982697,-2.322670938556486,-1.9129427740354057,-1.5214387754475225,-1.856312064712567,-1.9731888195742666,-1.7424236395279964,-2.236468288017745,-1.561859831754994,-2.23671118699121,-1.829089735031711,-1.6748224442662651,-0.49032635445385964,-1.225740528562613,-1.055247742466684,-0.790636987113057,-1.6496381327589187,-1.7424236395279964,-1.8315772828248784,2.5580271297520336,-0.973855106240176,-0.252491043180547,-1.2745044483146526,-0.4290272922083534,-2.328875858982697,7.279350156882331,7.279350156882329,6.562986932744438,6.562986932744438,5.742105828369953,5.742105828369951,4.571353456590374,3.84405215587763,3.4276716824890676,4.837512058638769,3.815709295720728,1.067620954686411,5.22738546102661,-0.4042818388054101,5.2378198478788764,-0.16792528470236195,4.886547552284232,0.14250616496255783,-1.9119372114793267,-1.7591069908137498,-3.9046815706861846,-3.3809070934166217,1.7581723679947707,2.1519097413399444,-0.026181902989162887
2020-03-20,59.83892290297791,60.96462703593952,55.19570687816326,55.49589538574219,401693200,AAPL,-0.0655904980950109,-0.0214728362887947,-0.0076915459982717,-0.0247845163093531,0.0430309155877552,0.1131574520924907,-0.0133691906119613,-0.0228951343923626,59.25792694091797,67.29276275634766,69.97025299072266,0.8246933713612066,0.7931355542347457,0.7322790762478665,58.86380615234375,0.9427846925513929,62.18958930969238,0.8923663269326821,66.18050785064698,0.8385534833153998,72.58702812194824,0.764542877998911,62.7152743294281,66.92688936135472,33.860713128474956,-4.211615031926627,-3.1842290940051177,-1.0273859379215091,76.90226830335276,66.18050785064698,55.458747397941195,0.3240156596229857,0.0017323641935880671,-11.796867370605469,-14.474357604980469,-0.17530662863879345,-0.20686444576525428,0.06775078159221734,1.0755103153395587,0.07951977100468956,1.2623372303472806,0.06410890667261165,1.0176973432798786,0.04350935061610929,0.04320916734652645,0.03833860177630531,0.04638867483988736,0.0394789211736157,4.862136371562664,324052720.0,1.239592125626966,323710320.0,1.2409032866174918,296447160.0,1.3550246188899229,58.67743882983764,0.9457791016863941,-2180912800,-1435818509.8021836,0.10451755189059074,0.08970335612770071,0.005438620584052926,-1.93294774115077,-1.967152893659032,-2.018174716584031,-2.034342873964223,6.747318208933042,-3.3138577413767276,-0.4451868389837037,-1.2930148963232104,2.0686821331069907,5.51595175301255,-0.7115623605601498,-1.1647121311813469,-1.953423818393906,-1.7692926050143583,-1.7070730316487295,-3.811756727342505,-2.8840152286372263,-2.6093323448387533,-1.9629043328458373,-2.6079024769634174,-1.8868405346083088,-2.999014333170311,-1.763545164351635,-2.9675230923182956,-1.5689302745427691,-2.7374197381531395,-1.8563743812932068,-1.6932167850616926,-0.8701474939324225,-1.3241383919156047,-1.1231683151667013,-0.9108528600105882,-1.6612819857722343,-1.763545164351635,-1.8624016106601067,2.7954259595847555,-1.1813238512148745,-1.7706076848361816,-1.5347319114307396,-3.8117567273425133,-2.884015228637226,4.97866824231205,4.978668242312049,6.708913823282934,6.708913823282935,5.869824868850714,5.869824868850712,4.5251610397022795,4.400127119551207,3.747577096685551,5.257706804047626,4.050042816459317,1.0150889895414548,5.361747999286552,1.0886825899644363,5.63897602967227,1.0183003361673557,5.210407608008461,1.3470481847746252,-1.9714754906098049,-2.5543884600225386,-4.435557160852542,-3.6099762874032777,6.529063405532724,7.156549963277383,-0.32709098046101415
2020-03-23,55.21508661799568,55.316762499666766,51.47000835368413,54.31694412231445,336752800,AAPL,-0.0214728362887947,0.0956058632636867,-0.0655904980950109,-0.0076915459982717,-0.0247845163093531,-0.1377079879967145,-0.0823952712790429,-0.0486655508860695,55.49589538574219,58.63575744628906,64.4361572265625,0.9263450578270318,0.8429575328542931,0.7524649425808526,58.00004348754883,0.9364983344189208,61.17766799926758,0.8878557470180907,65.28708763122559,0.8319707019115933,72.17777221679688,0.7525439266699071,61.42322352833369,65.99281934364804,34.602446454620676,-4.569595815314344,-3.461302438266963,-1.1082933770473806,76.84712531499574,65.28708763122559,53.72704994745545,0.35412937238270054,0.0255143707570778,-4.318813323974609,-10.119213104248047,-0.07365494217296818,-0.1570424671457069,0.03910747507616468,0.6208119207311311,0.0767647083290134,1.2186019662298686,0.06365704516955258,1.0105242642950496,0.04296137461325886,0.04406972199657118,0.03895806320820905,0.04742218971438476,0.04024864876637933,4.834987111583075,326918560.0,1.0300816203277048,328711120.0,1.0244642773265473,302175040.0,1.114429570357631,57.78732739633145,0.9399456000064591,-2517665600,-1632517980.747241,0.074737779709478,0.018074419618435467,0.055312518099223225,-2.0296775110807443,-2.086072014992241,-2.096904398242902,-2.0591054558845374,5.406878843109288,-1.1270907128374237,-3.3170315321408372,-0.4451868389837037,-1.2903257085045206,-6.849702283363494,-4.086048310862417,-2.4135599742217524,-2.032455120493417,-1.950236582898418,-1.822516037309593,-1.6813837884865492,-2.2335279920846043,-2.4281753484501603,-1.9811951755838584,-2.8798421850541573,-1.9081833880220815,-3.1182072556837026,-1.7821465153589433,-3.0785943821228074,-1.5770911889521455,-2.8629534320842396,-1.8832315834626765,-1.7120051798735785,-0.8414016592548773,-1.4126122984401481,-1.1964376856244907,-0.9796933437352788,-1.6623724325547178,-1.7821465153589433,-1.899467180397062,3.202526233006001,-1.1375937091268096,-0.7349492017646572,-1.132885920686388,-1.6813837884865537,-2.2335279920846043,2.320203575009239,2.320203575009239,6.4201677191071225,6.4201677191071225,5.814899103214031,5.814899103214028,4.444948411409769,4.525255395228871,3.8397282204745427,5.419379127750966,4.1678645288033564,0.9956827053922764,5.42393252970638,0.27479908038337825,5.753273145720252,0.29085548192156024,5.34673721697194,0.611228386699226,-1.990309695134057,-2.8135413430709635,-4.880607864823069,-3.8821029891762913,4.250419072780056,0.9572595161055923,3.9537135749735226
2020-03-24,57.21955717748085,59.96239727698541,56.72085964919753,59.76630783081055,287531200,AAPL,0.0956058632636867,-0.0055239358561005,-0.0214728362887947,-0.0655904980950109,-0.0076915459982717,0.0430309155877552,0.0695463993764024,-0.0344592565638599,54.31694412231445,61.21398162841797,69.07696533203125,0.9763506022791474,0.8652132812078918,0.8569842389166344,57.71050872802734,1.0356226127284995,60.24660224914551,0.9920278588268141,64.7883897781372,0.9224848469837824,71.8741219329834,0.8315413979810095,61.16831342102244,65.53159626862303,37.30454787255187,-4.363282847600594,-3.6416985201336893,-0.7215843274669047,76.39998080515143,64.7883897781372,53.17679875112298,0.3584466620262431,0.28374703623117425,-1.4476737976074219,-9.310657501220703,-0.023649397720852616,-0.1347867187921082,0.06013016412977872,0.9545367634853464,0.0803890863519585,1.2761371836658728,0.0679777153476327,1.0791127770250486,0.040438280639757594,0.04378785011031053,0.03895397816014653,0.046627506539164164,0.04024651021062139,4.994763754533749,319613600.0,0.8996212927109485,328935240.0,0.8741270774149951,305017920.0,0.9426698601839525,57.448537529610675,1.0403451576118057,-2230134400,-1741175511.5204697,0.05714895098268746,0.0032702069143277735,0.05369185517370953,-1.9877443706968276,-1.988255432776847,-1.9859459167077822,-1.9446475309208775,4.390892334112878,4.67611438561482,-1.1287523259646912,-3.3170315321408372,-0.44368328943878854,2.059275979424522,3.3419416305797016,-1.72511553149336,-2.0572220720976295,-1.896347954824084,-1.7257072975945666,-0.6333887930531917,-1.9429518117507518,-1.4901724172656607,-1.9873262981357407,1.4081456673993078,-1.927820883169899,-0.3654396102848068,-1.7925295955828227,-1.5513489486184746,-1.5831462365284736,-2.0364775082318127,-1.8885302700787914,-1.721282472866236,-0.7366818658954093,-1.361622650203813,-1.2441416875617388,-0.650660088926417,-1.6712146681061915,-1.7925295955828227,-1.9112448578919283,3.2608906667890083,-0.6627577812661933,-0.3373163432666877,-1.0582810878695255,-0.6333887930531948,-1.9429518117507514,4.271377613851611,4.271377613851611,6.800022973735399,6.800022973735399,6.340095686653911,6.3400956866539095,4.0756183714248415,4.484270034115579,3.839120528453207,5.295067152455649,4.167537181435647,1.109891009258892,5.265425597241335,-0.2319989398407403,5.758395580060492,-0.2144232237777996,5.414400771154306,0.08592998164696088,-1.9974782780781373,1.6467016186661831,-4.500608164825057,-4.032426807181769,2.9045832264105615,-0.3240049960738236,3.8146079189085924
2020-03-25,60.7031839918948,62.518832565929536,59.14172695701421,59.43707275390625,303602000,AAPL,-0.0055239358561005,0.0512849765684045,0.0956058632636867,-0.0214728362887947,-0.0655904980950109,-0.0247845163093531,-0.0353482976547531,0.0157389692709131,59.76630783081055,59.71546936035156,66.67786407470703,0.9953379482832944,0.8914063696958248,0.838954624615712,57.65482940673828,1.030912299377295,59.52252311706543,0.998564402873327,64.21791400909424,0.9255528409952564,71.53186256408691,0.8309174488593153,60.90196870300456,65.08015008234771,38.79644290326694,-4.178181379343151,-3.7489950919755817,-0.42918628736756936,75.69662605726404,64.21791400909424,52.73920196092445,0.3574925229288586,0.29175184310202,-0.2783966064453125,-7.240791320800781,-0.004662051716705681,-0.10859363030417521,0.05913751702243944,0.9387789791713422,0.08008141618216713,1.271253071135267,0.06775748411038465,1.0756167145169302,0.040692449689295654,0.04457880529195117,0.03931489466714441,0.04749524331551511,0.040730677583644966,5.040068857875214,320287280.0,0.947905268045612,333735560.0,0.9097082732208699,310295280.0,0.9784293206135781,57.40052698524479,1.0354795657047708,-2533736400,-1885277491.2440205,0.057101910658948124,0.04929330388204868,0.004993864942542318,-1.9148675646181614,-1.9344281788910676,-1.9347893050736131,-1.9515627536410942,4.722610847708118,-0.3365563059854769,4.678465763746958,-1.1287523259646912,-3.311511874665702,-1.2834808740857537,-1.7860574963018088,0.7075167107337,-1.9427439495247996,-1.9276690365354414,-1.7757533162818302,-0.2354600472125745,-1.6009688110874873,-1.6519782431301953,-1.9885053508442758,1.204383614593899,-1.9430927374304536,-0.19271020457779112,-1.8044071194964908,-1.4995826767246698,-1.5899711824369227,-2.0430052985297866,-1.8940666421258638,-1.730363108175445,-0.678863555193321,-1.315875362192468,-1.2725152299249656,-0.40187181014683054,-1.6851234341094534,-1.8044071194964908,-1.9206112598227172,3.2479918824203544,-0.64803861360828,-0.17537958344416799,-0.8672960526223163,-0.23546004721257796,-1.600968811087487,4.179247284537749,4.179247284537748,6.7677774049929145,6.767777404992915,6.313325605022547,6.313325605022544,4.112823590974615,4.599278253537626,3.8928104920263076,5.430806873728385,4.241648372832511,1.1422750856393669,5.280043466505924,-0.0444306303386974,5.868110572083259,-0.09483591887518636,5.540007527084861,0.1952943227384642,-1.9984941513473367,1.4305480560843329,-4.901846948368535,-4.231786756004839,2.900983864855758,3.6591693924548707,-0.36526549801610797
2020-03-26,59.6791494517103,62.62291771666115,59.64041473526395,62.5648193359375,252087200,AAPL,0.0512849765684045,-0.042283677669517,-0.0055239358561005,0.0956058632636867,-0.0214728362887947,-0.0076915459982717,-0.1039777831737585,-0.0676023513535085,59.43707275390625,59.25792694091797,60.09311294555664,1.055805063824062,1.0411312756025835,0.9448667858739899,58.31620788574219,1.072854727771729,59.769693756103514,1.0467649305890672,64.03538036346436,0.9770351793152479,71.27283180236816,0.877821432848676,61.15779187730194,64.89382928631733,43.06568618233785,-3.7360374090153883,-3.7464035553835435,0.010366146368155249,75.49643548521227,64.03538036346436,52.57432524171643,0.3579600857118379,0.435845303425145,3.3068923950195312,2.4717063903808594,0.055805063824062015,0.041131275602583346,0.0631952616576299,1.0031936783024649,0.0750518769399117,1.191411610869778,0.06754003217990176,1.0721647721359184,0.04128674955402262,0.04257475166652709,0.03936153090826115,0.04431335945312437,0.04044057540440786,5.065486482452026,316333280.0,0.7969038224495381,317096880.0,0.7949848008595984,306869360.0,0.8214805153567629,57.90436549849772,1.0804853623266228,-2281649200,-1957345074.6541986,0.05000808586989443,0.000927749501971734,0.049033941391162336,-1.936290171165481,-1.9322366046085497,-1.9242512731392496,-1.8858678573666308,3.659290236154486,2.4792741694088605,-0.3376712543626389,4.678465763746958,-1.1262928498059066,-0.4409345383062215,-5.141155053952956,-3.3312472154668775,-1.9496603925271931,-1.9372323372910525,-1.9131133285174058,1.0317841187957817,0.3538740712097778,-0.701475118911024,-1.9745001498291983,3.0187587255635924,-1.937879558635984,1.0809978050157234,-1.808207539880086,-0.6309210322643017,-1.5951364784025375,-1.5522932180467972,-1.888748976051186,-1.7341108664924056,-0.5134092643148183,-1.206600769486743,-1.271829923097191,-0.027876507766081988,-1.689082181570945,-1.808207539880086,-1.924140311350795,3.2543127548518376,-0.38308084071939147,0.3211580111594716,0.02886899188898854,1.031784118795783,0.35387407120977643,4.555857810824082,4.555857810824081,6.240653330893874,6.240653330893874,6.286893360429702,6.2868933604297,4.199817097799118,4.307880403904424,3.899748102355,4.933066037596698,4.197242617038138,1.1604435972417309,5.194247457908096,-0.6310245403576776,5.487820790679236,-0.48041798147940795,5.458467003550821,-0.284707401722398,-1.9878332416582862,3.4299272606128097,-4.568689849683805,-4.3314896869986965,2.3581891263731882,-0.5267383405434455,3.4148072309217703
2020-03-27,61.18735053944383,61.94265908510833,59.80745850642363,59.9744987487793,204216800,AAPL,-0.042283677669517,0.0281383670517877,0.0512849765684045,-0.0055239358561005,0.0956058632636867,-0.0655904980950109,0.1131574520924907,-0.0005852618827807,62.5648193359375,55.49589538574219,67.29276275634766,1.0807015245345106,0.8912473837035613,0.9062774854134561,59.21192855834961,1.0128786582196563,59.03786735534668,1.0158649259431252,63.725267791748045,0.941141572676852,70.96846710205078,0.8450865743307877,60.97574678060615,64.52943443168488,45.57842252560579,-3.553687651078725,-3.70786037452258,0.15417272344385502,75.27763710930704,63.725267791748045,52.17289847418905,0.3625679331881895,0.3376623470101595,4.478603363037109,-7.318264007568359,0.08070152453451064,-0.10875261629643873,0.05666890979003527,0.899591054241521,0.06541768766811473,1.0384735974883708,0.06810812406352258,1.081182951211288,0.03287122718487247,0.03855892353058517,0.03806387946335515,0.03982773536384236,0.03949158839317823,4.812332748562855,276838000.0,0.7376761860727212,300445360.0,0.6797136091567532,295754700.0,0.6904938450682272,58.9087233212267,1.0180919797181984,-2485866000,-2053439788.353435,0.03570124248726221,0.03177390776241638,0.002792966739051904,-1.9047388931285767,-1.946559851602887,-1.9207213839546875,-1.9402747083783427,2.671193941433027,-2.158615501422496,2.480106404164815,-0.3376712543626389,4.672804182845041,-3.294888476490767,5.473960184235089,-0.08356405703587969,-1.883953903522564,-2.015864257930853,-1.7629263333363572,1.5535535848504527,-1.6030445688478883,-1.0477927675493468,-1.955532571549178,0.4242716628281204,-1.9533148137638017,0.264459371118853,-1.8146642023473962,-1.236553961645349,-1.6012057720578285,-1.894767122422872,-1.8925330547900236,-1.7414405037427942,-0.41602830411558717,-1.1615335586555178,-1.261637551093139,0.09448201001226139,-1.6934088963923069,-1.8146642023473962,-1.9327325234845558,3.316605172345292,-0.5636187874730126,0.4834318321519898,-0.8744444006425734,1.553553584850453,-1.6030445688478883,3.95012900515486,3.9501290051548597,5.230935968133319,5.230935968133319,6.355947443259546,6.355947443259544,2.967954453864696,3.7239620553810084,3.7067093871487886,4.231381632593268,4.05198177968933,0.9794893724498844,4.33725773042868,-0.8611055880344999,5.1072375412360875,-0.8678409119470709,5.193926326797463,-0.685308269737947,-1.9665816545684562,0.6581058275731672,-4.838581683107635,-4.464433295698587,1.2634793550845085,2.142913109763774,-0.5541742363533043
